"Level","Date","cases_ma","cases_total_14","tests_ma","tests_total_14","cases_ma_percentdiff","cases_total_percentdiff","tests_ma_percentdiff","tests_total_percentdiff","Level_Type"
"Bastrop",2020-10-28,6.21428571428571,87,140.642857142857,1969,-40.4109589041096,-40.4109589041096,82.483781278962,82.483781278962,"County"
"Bastrop",2020-11-04,7.28571428571429,102,139.857142857143,1958,-30.1369863013699,-30.1369863013699,81.4643188137164,81.4643188137164,"County"
"Bastrop",2020-11-11,6.78571428571429,95,129.071428571429,1807,-34.9315068493151,-34.9315068493151,67.4698795180723,67.4698795180723,"County"
"Bastrop",2020-11-18,8.21428571428571,115,196.714285714286,2754,-21.2328767123288,-21.2328767123288,155.236329935125,155.236329935125,"County"
"Bastrop",2020-11-25,11.7142857142857,164,267.642857142857,3747,12.3287671232877,12.3287671232877,247.265987025023,247.265987025023,"County"
"Bastrop",2020-12-02,16.6428571428571,233,244.785714285714,3427,59.5890410958904,59.5890410958904,217.608897126969,217.608897126969,"County"
"Bastrop",2020-12-09,21.2857142857143,298,256.357142857143,3589,104.109589041096,104.109589041096,232.622798887859,232.622798887859,"County"
"Bastrop",2020-12-14,23.5714285714286,330,NA,NA,126.027397260274,126.027397260274,NA,NA,"County"
"Bastrop",2020-12-15,17.9285714285714,251,NA,NA,71.9178082191781,71.9178082191781,NA,NA,"County"
"Bastrop",2020-12-16,18.9285714285714,265,277.785714285714,3889,81.5068493150685,81.5068493150685,260.426320667285,260.426320667285,"County"
"Bastrop",2020-12-17,19.7142857142857,276,NA,NA,89.041095890411,89.041095890411,NA,NA,"County"
"Bastrop",2020-12-18,21.1428571428571,296,NA,NA,102.739726027397,102.739726027397,NA,NA,"County"
"Bastrop",2020-12-19,17.2857142857143,242,NA,NA,65.7534246575342,65.7534246575342,NA,NA,"County"
"Bastrop",2020-12-20,17,238,NA,NA,63.013698630137,63.013698630137,NA,NA,"County"
"Bastrop",2020-12-23,18.5,259,266.571428571429,3732,77.3972602739726,77.3972602739726,245.875810936052,245.875810936052,"County"
"Bastrop",2020-12-24,18.3571428571429,257,NA,NA,76.027397260274,76.027397260274,NA,NA,"County"
"Bastrop",2020-12-25,18.2857142857143,256,NA,NA,75.3424657534246,75.3424657534246,NA,NA,"County"
"Bastrop",2020-12-26,16.7857142857143,235,NA,NA,60.958904109589,60.958904109589,NA,NA,"County"
"Bastrop",2020-12-27,17.3571428571429,243,NA,NA,66.4383561643836,66.4383561643836,NA,NA,"County"
"Bastrop",2020-12-30,17.8571428571429,250,247.285714285714,3462,71.2328767123288,71.2328767123288,220.852641334569,220.852641334569,"County"
"Bastrop",2020-12-31,18.6428571428571,261,NA,NA,78.7671232876712,78.7671232876712,NA,NA,"County"
"Baylor",2020-09-30,0.428571428571429,6,1.5,21,0,0,0,0,"County"
"Baylor",2020-10-07,1,14,5.5,77,133.333333333333,133.333333333333,266.666666666667,266.666666666667,"County"
"Baylor",2020-10-14,1.14285714285714,16,10.2142857142857,143,166.666666666667,166.666666666667,580.952380952381,580.952380952381,"County"
"Baylor",2020-10-21,0.857142857142857,12,9.14285714285714,128,100,100,509.52380952381,509.52380952381,"County"
"Baylor",2020-10-28,0.5,7,12,168,16.6666666666667,16.6666666666667,700,700,"County"
"Baylor",2020-11-04,0.142857142857143,2,12,168,-66.6666666666667,-66.6666666666667,700,700,"County"
"Baylor",2020-11-11,0.214285714285714,3,4.71428571428571,66,-50,-50,214.285714285714,214.285714285714,"County"
"Baylor",2020-11-18,0.357142857142857,5,1.42857142857143,20,-16.6666666666667,-16.6666666666667,-4.76190476190476,-4.76190476190477,"County"
"Baylor",2020-11-25,0.5,7,1.64285714285714,23,16.6666666666667,16.6666666666667,9.52380952380951,9.52380952380953,"County"
"Baylor",2020-12-02,0.428571428571429,6,1.78571428571429,25,0,0,19.047619047619,19.047619047619,"County"
"Baylor",2020-12-09,0.714285714285714,10,2.71428571428571,38,66.6666666666667,66.6666666666667,80.9523809523809,80.9523809523809,"County"
"Baylor",2020-12-14,1.07142857142857,15,NA,NA,150,150,NA,NA,"County"
"Baylor",2020-12-15,1.21428571428571,17,NA,NA,183.333333333333,183.333333333333,NA,NA,"County"
"Baylor",2020-12-16,1.07142857142857,15,9.5,133,150,150,533.333333333333,533.333333333333,"County"
"Baylor",2020-12-17,1.21428571428571,17,NA,NA,183.333333333333,183.333333333333,NA,NA,"County"
"Baylor",2020-12-18,1.21428571428571,17,NA,NA,183.333333333333,183.333333333333,NA,NA,"County"
"Baylor",2020-12-19,1.07142857142857,15,NA,NA,150,150,NA,NA,"County"
"Baylor",2020-12-20,1.07142857142857,15,NA,NA,150,150,NA,NA,"County"
"Baylor",2020-12-23,1.42857142857143,20,6.57142857142857,92,233.333333333333,233.333333333333,338.095238095238,338.095238095238,"County"
"Baylor",2020-12-24,1.35714285714286,19,NA,NA,216.666666666667,216.666666666667,NA,NA,"County"
"Baylor",2020-12-25,1.07142857142857,15,NA,NA,150,150,NA,NA,"County"
"Baylor",2020-12-26,1.07142857142857,15,NA,NA,150,150,NA,NA,"County"
"Baylor",2020-12-27,1.21428571428571,17,NA,NA,183.333333333333,183.333333333333,NA,NA,"County"
"Baylor",2020-12-30,1.28571428571429,18,3.85714285714286,54,200,200,157.142857142857,157.142857142857,"County"
"Baylor",2020-12-31,1.28571428571429,18,NA,NA,200,200,NA,NA,"County"
"Bee",2020-09-30,3.71428571428571,52,22.7857142857143,319,0,0,0,0,"County"
"Bee",2020-10-07,3.42857142857143,48,22.7857142857143,319,-7.6923076923077,-7.69230769230769,0,0,"County"
"Bee",2020-10-14,3.85714285714286,54,24.7142857142857,346,3.84615384615385,3.84615384615385,8.4639498432602,8.4639498432602,"County"
"Bee",2020-10-21,2.14285714285714,30,17.8571428571429,250,-42.3076923076923,-42.3076923076923,-21.6300940438871,-21.6300940438871,"County"
"Bee",2020-10-28,3.71428571428571,52,23.1428571428571,324,0,0,1.56739811912225,1.56739811912225,"County"
"Bee",2020-11-04,4.35714285714286,61,29.2142857142857,409,17.3076923076923,17.3076923076923,28.2131661442006,28.2131661442006,"County"
"Bee",2020-11-11,4.28571428571429,60,31.4285714285714,440,15.3846153846154,15.3846153846154,37.9310344827586,37.9310344827586,"County"
"Bee",2020-11-18,4.57142857142857,64,42.5,595,23.0769230769231,23.0769230769231,86.5203761755486,86.5203761755486,"County"
"Bee",2020-11-25,5.57142857142857,78,48.7857142857143,683,50,50,114.1065830721,114.1065830721,"County"
"Bee",2020-12-02,6.35714285714286,89,44.1428571428571,618,71.1538461538461,71.1538461538461,93.730407523511,93.730407523511,"County"
"Bee",2020-12-09,7.42857142857143,104,46.4285714285714,650,100,100,103.761755485893,103.761755485893,"County"
"Bee",2020-12-14,7.42857142857143,104,NA,NA,100,100,NA,NA,"County"
"Bee",2020-12-15,7.35714285714286,103,NA,NA,98.0769230769231,98.0769230769231,NA,NA,"County"
"Bee",2020-12-16,8.85714285714286,124,74.5714285714286,1044,138.461538461538,138.461538461538,227.272727272727,227.272727272727,"County"
"Bee",2020-12-17,9.71428571428571,136,NA,NA,161.538461538461,161.538461538462,NA,NA,"County"
"Bee",2020-12-18,9.21428571428571,129,NA,NA,148.076923076923,148.076923076923,NA,NA,"County"
"Bee",2020-12-19,8.85714285714286,124,NA,NA,138.461538461538,138.461538461538,NA,NA,"County"
"Bee",2020-12-20,10.1428571428571,142,NA,NA,173.076923076923,173.076923076923,NA,NA,"County"
"Bee",2020-12-23,11.7857142857143,165,80.6428571428571,1129,217.307692307692,217.307692307692,253.918495297806,253.918495297806,"County"
"Bee",2020-12-24,11.5,161,NA,NA,209.615384615385,209.615384615385,NA,NA,"County"
"Bee",2020-12-25,12.7857142857143,179,NA,NA,244.230769230769,244.230769230769,NA,NA,"County"
"Bee",2020-12-26,12.7857142857143,179,NA,NA,244.230769230769,244.230769230769,NA,NA,"County"
"Bee",2020-12-27,12.7142857142857,178,NA,NA,242.307692307692,242.307692307692,NA,NA,"County"
"Bee",2020-12-30,11.7857142857143,165,62.5714285714286,876,217.307692307692,217.307692307692,174.608150470219,174.608150470219,"County"
"Bee",2020-12-31,11.2857142857143,158,NA,NA,203.846153846154,203.846153846154,NA,NA,"County"
"Bell",2020-09-30,23.7142857142857,332,1033.5,14469,0,0,0,0,"County"
"Bell",2020-10-07,25,350,1046.78571428571,14655,5.42168674698795,5.42168674698795,1.2855069458843,1.2855069458843,"County"
"Bell",2020-10-14,27.1428571428571,380,1209.85714285714,16938,14.4578313253012,14.4578313253012,17.0640680074642,17.0640680074642,"County"
"Bell",2020-10-21,31.2142857142857,437,1114.14285714286,15598,31.6265060240964,31.6265060240964,7.80288893496441,7.80288893496441,"County"
"Bell",2020-10-28,35.4285714285714,496,1178.35714285714,16497,49.3975903614458,49.3975903614458,14.0161725067385,14.0161725067385,"County"
"Bell",2020-11-04,39.1428571428571,548,1021.85714285714,14306,65.0602409638554,65.0602409638554,-1.12654640956528,-1.12654640956528,"County"
"Bell",2020-11-11,47.6428571428571,667,872.642857142857,12217,100.903614457831,100.903614457831,-15.5643099039325,-15.5643099039325,"County"
"Bell",2020-11-18,73.7857142857143,1033,1079.21428571429,15109,211.144578313253,211.144578313253,4.42324970626857,4.42324970626857,"County"
"Bell",2020-11-25,89.7142857142857,1256,1222.28571428571,17112,278.313253012048,278.313253012048,18.266639021356,18.266639021356,"County"
"Bell",2020-12-02,80.3571428571429,1125,1238.21428571429,17335,238.855421686747,238.855421686747,19.807865090884,19.807865090884,"County"
"Bell",2020-12-09,102.571428571429,1436,1279.42857142857,17912,332.530120481928,332.530120481928,23.7957011541917,23.7957011541917,"County"
"Bell",2020-12-14,126.285714285714,1768,NA,NA,432.530120481928,432.530120481928,NA,NA,"County"
"Bell",2020-12-15,141.785714285714,1985,NA,NA,497.89156626506,497.89156626506,NA,NA,"County"
"Bell",2020-12-16,127.428571428571,1784,1472.42857142857,20614,437.349397590361,437.349397590361,42.4701085078443,42.4701085078444,"County"
"Bell",2020-12-17,130.785714285714,1831,NA,NA,451.506024096386,451.506024096386,NA,NA,"County"
"Bell",2020-12-18,127.785714285714,1789,NA,NA,438.855421686747,438.855421686747,NA,NA,"County"
"Bell",2020-12-19,138.785714285714,1943,NA,NA,485.240963855422,485.240963855422,NA,NA,"County"
"Bell",2020-12-20,138.785714285714,1943,NA,NA,485.240963855422,485.240963855422,NA,NA,"County"
"Bell",2020-12-23,134,1876,1491.5,20881,465.060240963855,465.060240963855,44.3154329946783,44.3154329946783,"County"
"Bell",2020-12-24,135.928571428571,1903,NA,NA,473.192771084337,473.192771084337,NA,NA,"County"
"Bell",2020-12-25,122.071428571429,1709,NA,NA,414.759036144578,414.759036144578,NA,NA,"County"
"Bell",2020-12-26,113.642857142857,1591,NA,NA,379.21686746988,379.21686746988,NA,NA,"County"
"Bell",2020-12-27,113.642857142857,1591,NA,NA,379.21686746988,379.21686746988,NA,NA,"County"
"Bell",2020-12-30,141.357142857143,1979,1392.85714285714,19500,496.084337349398,496.084337349398,34.7708894878706,34.7708894878706,"County"
"Bell",2020-12-31,155.5,2177,NA,NA,555.722891566265,555.722891566265,NA,NA,"County"
"Bexar",2020-09-30,130.285714285714,1824,2860.92857142857,40053,0,0,0,0,"County"
"Bexar",2020-10-07,120.357142857143,1685,2615.71428571429,36620,-7.62061403508771,-7.62061403508771,-8.57114323521334,-8.57114323521334,"County"
"Bexar",2020-10-14,96,1344,3070.21428571429,42983,-26.3157894736842,-26.3157894736842,7.31530721793623,7.31530721793623,"County"
"Bexar",2020-10-21,99.5,1393,2952.71428571429,41338,-23.6293859649123,-23.6293859649123,3.20824906998227,3.20824906998227,"County"
"Bexar",2020-10-28,120.928571428571,1693,3500.71428571429,49010,-7.18201754385964,-7.18201754385965,22.3628691983122,22.3628691983122,"County"
"Bexar",2020-11-04,155.285714285714,2174,3555.92857142857,49783,19.1885964912281,19.1885964912281,24.2928120240681,24.2928120240681,"County"
"Bexar",2020-11-11,167.714285714286,2348,3665.78571428571,51321,28.7280701754386,28.7280701754386,28.1327241405138,28.1327241405138,"County"
"Bexar",2020-11-18,178.142857142857,2494,4557.21428571429,63801,36.7324561403509,36.7324561403509,59.2914388435323,59.2914388435323,"County"
"Bexar",2020-11-25,360.928571428571,5053,5572.35714285714,78013,177.02850877193,177.02850877193,94.7744238883479,94.7744238883479,"County"
"Bexar",2020-12-02,574.142857142857,8038,6086.85714285714,85216,340.679824561404,340.679824561404,112.758095523431,112.758095523431,"County"
"Bexar",2020-12-09,751.857142857143,10526,6446.42857142857,90250,477.083333333333,477.083333333333,125.326442463736,125.326442463736,"County"
"Bexar",2020-12-14,738.5,10339,NA,NA,466.831140350877,466.831140350877,NA,NA,"County"
"Bexar",2020-12-15,751.142857142857,10516,NA,NA,476.535087719298,476.535087719298,NA,NA,"County"
"Bexar",2020-12-16,815.357142857143,11415,6648.78571428571,93083,525.822368421053,525.822368421053,132.399570568996,132.399570568996,"County"
"Bexar",2020-12-17,811.642857142857,11363,NA,NA,522.97149122807,522.97149122807,NA,NA,"County"
"Bexar",2020-12-18,864.642857142857,12105,NA,NA,563.651315789474,563.651315789474,NA,NA,"County"
"Bexar",2020-12-19,826.214285714286,11567,NA,NA,534.155701754386,534.155701754386,NA,NA,"County"
"Bexar",2020-12-20,830.5,11627,NA,NA,537.445175438596,537.445175438596,NA,NA,"County"
"Bexar",2020-12-23,837.5,11725,6591.78571428571,92285,542.81798245614,542.81798245614,130.407210446159,130.407210446159,"County"
"Bexar",2020-12-24,898.928571428571,12585,NA,NA,589.967105263158,589.967105263158,NA,NA,"County"
"Bexar",2020-12-25,832.714285714286,11658,NA,NA,539.144736842105,539.144736842105,NA,NA,"County"
"Bexar",2020-12-26,768.5,10759,NA,NA,489.857456140351,489.857456140351,NA,NA,"County"
"Bexar",2020-12-27,715.5,10017,NA,NA,449.177631578947,449.177631578947,NA,NA,"County"
"Bexar",2020-12-30,1035.57142857143,14498,6279.85714285714,87918,694.84649122807,694.84649122807,119.504156991986,119.504156991986,"County"
"Bexar",2020-12-31,1031.42857142857,14440,NA,NA,691.666666666667,691.666666666667,NA,NA,"County"
"Blanco",2020-09-30,0.714285714285714,10,14.5,203,0,0,0,0,"County"
"Blanco",2020-10-07,0.285714285714286,4,15.7142857142857,220,-60,-60,8.3743842364532,8.3743842364532,"County"
"Blanco",2020-10-14,0.5,7,18.5,259,-30,-30,27.5862068965517,27.5862068965517,"County"
"Blanco",2020-10-21,0.357142857142857,5,22.1428571428571,310,-50,-50,52.7093596059113,52.7093596059113,"County"
"Blanco",2020-10-28,0.714285714285714,10,21.4285714285714,300,0,0,47.7832512315271,47.7832512315271,"County"
"Blanco",2020-11-04,0.928571428571429,13,19.2142857142857,269,30,30,32.512315270936,32.512315270936,"County"
"Blanco",2020-11-11,0.571428571428571,8,15.9285714285714,223,-20,-20,9.85221674876848,9.85221674876848,"County"
"Blanco",2020-11-18,0.357142857142857,5,24.3571428571429,341,-50,-50,67.9802955665025,67.9802955665025,"County"
"Blanco",2020-11-25,0.714285714285714,10,33.8571428571429,474,0,0,133.497536945813,133.497536945813,"County"
"Blanco",2020-12-02,0.928571428571429,13,27.2142857142857,381,30,30,87.6847290640394,87.6847290640394,"County"
"Blanco",2020-12-09,0.857142857142857,12,25.5,357,20,20,75.8620689655172,75.8620689655172,"County"
"Blanco",2020-12-14,1.5,21,NA,NA,110,110,NA,NA,"County"
"Blanco",2020-12-15,1.57142857142857,22,NA,NA,120,120,NA,NA,"County"
"Blanco",2020-12-16,1.64285714285714,23,32.8571428571429,460,130,130,126.600985221675,126.600985221675,"County"
"Blanco",2020-12-17,1.5,21,NA,NA,110,110,NA,NA,"County"
"Blanco",2020-12-18,1.64285714285714,23,NA,NA,130,130,NA,NA,"County"
"Blanco",2020-12-19,2.14285714285714,30,NA,NA,200,200,NA,NA,"County"
"Blanco",2020-12-20,2.21428571428571,31,NA,NA,210,210,NA,NA,"County"
"Blanco",2020-12-23,2.28571428571429,32,35.0714285714286,491,220,220,141.871921182266,141.871921182266,"County"
"Blanco",2020-12-24,2.21428571428571,31,NA,NA,210,210,NA,NA,"County"
"Blanco",2020-12-25,2.07142857142857,29,NA,NA,190,190,NA,NA,"County"
"Blanco",2020-12-26,1.85714285714286,26,NA,NA,160,160,NA,NA,"County"
"Blanco",2020-12-27,1.78571428571429,25,NA,NA,150,150,NA,NA,"County"
"Blanco",2020-12-30,1.57142857142857,22,29.4285714285714,412,120,120,102.955665024631,102.955665024631,"County"
"Blanco",2020-12-31,1.64285714285714,23,NA,NA,130,130,NA,NA,"County"
"Borden",2020-09-30,0.0714285714285714,1,NA,NA,0,0,NA,NA,"County"
"Borden",2020-10-07,0,0,NA,NA,-100,-100,NA,NA,"County"
"Borden",2020-10-14,0,0,NA,NA,-100,-100,NA,NA,"County"
"Borden",2020-10-21,0.0714285714285714,1,NA,NA,0,0,NA,NA,"County"
"Borden",2020-10-28,0.0714285714285714,1,NA,NA,0,0,NA,NA,"County"
"Borden",2020-11-04,0.0714285714285714,1,NA,NA,0,0,NA,NA,"County"
"Borden",2020-11-11,0.0714285714285714,1,NA,NA,0,0,NA,NA,"County"
"Borden",2020-11-18,0.0714285714285714,1,NA,NA,0,0,NA,NA,"County"
"Borden",2020-11-25,0.142857142857143,2,NA,NA,100,100,NA,NA,"County"
"Borden",2020-12-02,0.0714285714285714,1,NA,NA,0,0,NA,NA,"County"
"Borden",2020-12-09,0,0,NA,NA,-100,-100,NA,NA,"County"
"Borden",2020-12-14,0,0,NA,NA,-100,-100,NA,NA,"County"
"Borden",2020-12-15,0,0,NA,NA,-100,-100,NA,NA,"County"
"Borden",2020-12-16,0,0,NA,NA,-100,-100,NA,NA,"County"
"Borden",2020-12-17,0.0714285714285714,1,NA,NA,0,0,NA,NA,"County"
"Borden",2020-12-18,0.142857142857143,2,NA,NA,100,100,NA,NA,"County"
"Borden",2020-12-19,0.142857142857143,2,NA,NA,100,100,NA,NA,"County"
"Borden",2020-12-20,0.142857142857143,2,NA,NA,100,100,NA,NA,"County"
"Borden",2020-12-23,0.142857142857143,2,NA,NA,100,100,NA,NA,"County"
"Borden",2020-12-24,0.142857142857143,2,NA,NA,100,100,NA,NA,"County"
"Borden",2020-12-25,0.142857142857143,2,NA,NA,100,100,NA,NA,"County"
"Borden",2020-12-26,0.142857142857143,2,NA,NA,100,100,NA,NA,"County"
"Borden",2020-12-27,0.142857142857143,2,NA,NA,100,100,NA,NA,"County"
"Borden",2020-12-30,0.142857142857143,2,NA,NA,100,100,NA,NA,"County"
"Borden",2020-12-31,0.0714285714285714,1,NA,NA,0,0,NA,NA,"County"
"Bosque",2020-09-30,4.71428571428571,66,40.3571428571429,565,0,0,0,0,"County"
"Bosque",2020-10-07,3.35714285714286,47,37.7142857142857,528,-28.7878787878788,-28.7878787878788,-6.54867256637167,-6.54867256637168,"County"
"Bosque",2020-10-14,2.85714285714286,40,44.3571428571429,621,-39.3939393939394,-39.3939393939394,9.91150442477877,9.91150442477877,"County"
"Bosque",2020-10-21,1.92857142857143,27,37.9285714285714,531,-59.0909090909091,-59.0909090909091,-6.01769911504424,-6.01769911504425,"County"
"Bosque",2020-10-28,2.07142857142857,29,38.9285714285714,545,-56.0606060606061,-56.0606060606061,-3.53982300884954,-3.53982300884956,"County"
"Bosque",2020-11-04,2.71428571428571,38,38.0714285714286,533,-42.4242424242424,-42.4242424242424,-5.66371681415929,-5.66371681415929,"County"
"Bosque",2020-11-11,4.35714285714286,61,36.7857142857143,515,-7.57575757575759,-7.57575757575758,-8.84955752212388,-8.8495575221239,"County"
"Bosque",2020-11-18,5.14285714285714,72,47.4285714285714,664,9.0909090909091,9.09090909090908,17.5221238938053,17.5221238938053,"County"
"Bosque",2020-11-25,3.42857142857143,48,49.7142857142857,696,-27.2727272727273,-27.2727272727273,23.1858407079646,23.1858407079646,"County"
"Bosque",2020-12-02,2.35714285714286,33,41.4285714285714,580,-50,-50,2.65486725663717,2.65486725663717,"County"
"Bosque",2020-12-09,2.64285714285714,37,46.4285714285714,650,-43.9393939393939,-43.9393939393939,15.0442477876106,15.0442477876106,"County"
"Bosque",2020-12-14,4.14285714285714,58,NA,NA,-12.1212121212121,-12.1212121212121,NA,NA,"County"
"Bosque",2020-12-15,4.42857142857143,62,NA,NA,-6.06060606060606,-6.06060606060606,NA,NA,"County"
"Bosque",2020-12-16,4.85714285714286,68,54.5,763,3.03030303030303,3.03030303030303,35.0442477876106,35.0442477876106,"County"
