"County","Date","Active_Cases_Cumulative","Active_Cases_Cumulative_NA","Active_Cases_Daily"
"Angelina",2020-11-14,107,107,0
"Angelina",2020-11-15,105,105,-2
"Angelina",2020-11-16,140,140,35
"Angelina",2020-11-17,147,147,7
"Angelina",2020-11-18,131,131,-16
"Angelina",2020-11-19,182,182,51
"Angelina",2020-11-20,187,187,5
"Angelina",2020-11-21,187,187,0
"Angelina",2020-11-22,188,188,1
"Angelina",2020-11-23,183,183,-5
"Angelina",2020-11-24,223,223,40
"Angelina",2020-11-25,234,234,11
"Angelina",2020-11-26,224,224,-10
"Angelina",2020-11-27,205,205,-19
"Angelina",2020-11-28,205,205,0
"Angelina",2020-11-29,200,200,-5
"Angelina",2020-11-30,200,200,0
"Angelina",2020-12-01,224,224,24
"Angelina",2020-12-02,215,215,-9
"Angelina",2020-12-03,234,234,19
"Angelina",2020-12-04,248,248,14
"Angelina",2020-12-05,231,231,-17
"Angelina",2020-12-06,230,230,-1
"Angelina",2020-12-07,230,230,0
"Angelina",2020-12-08,319,319,89
"Angelina",2020-12-09,289,289,-30
"Angelina",2020-12-10,344,344,55
"Aransas",2020-04-07,1,1,1
"Aransas",2020-04-08,2,2,1
"Aransas",2020-04-09,2,2,0
"Aransas",2020-04-10,2,2,0
"Aransas",2020-04-11,2,2,0
"Aransas",2020-04-12,2,2,0
"Aransas",2020-04-13,2,2,0
"Aransas",2020-04-14,2,2,0
"Aransas",2020-04-15,2,2,0
"Aransas",2020-04-16,2,2,0
"Aransas",2020-04-17,2,2,0
"Aransas",2020-04-18,2,2,0
"Aransas",2020-04-19,1,1,-1
"Aransas",2020-04-20,1,1,0
"Aransas",2020-04-21,1,1,0
"Aransas",2020-04-22,0,0,-1
"Aransas",2020-04-23,0,0,0
"Aransas",2020-04-24,0,0,0
"Aransas",2020-04-25,0,0,0
"Aransas",2020-04-26,0,0,0
"Aransas",2020-04-27,0,0,0
"Aransas",2020-04-28,0,0,0
"Aransas",2020-04-29,0,0,0
"Aransas",2020-04-30,0,0,0
"Aransas",2020-05-01,0,0,0
"Aransas",2020-05-02,0,0,0
"Aransas",2020-05-03,0,0,0
"Aransas",2020-05-04,0,0,0
"Aransas",2020-05-05,0,0,0
"Aransas",2020-05-06,0,0,0
"Aransas",2020-05-07,0,0,0
"Aransas",2020-05-08,0,0,0
"Aransas",2020-05-09,0,0,0
"Aransas",2020-05-10,0,0,0
"Aransas",2020-05-11,0,0,0
"Aransas",2020-05-12,0,0,0
"Aransas",2020-05-13,0,0,0
"Aransas",2020-05-14,1,1,1
"Aransas",2020-05-15,1,1,0
"Aransas",2020-05-16,1,1,0
"Aransas",2020-05-17,1,1,0
"Aransas",2020-05-18,1,1,0
"Aransas",2020-05-19,1,1,0
"Aransas",2020-05-20,2,2,1
"Aransas",2020-05-21,3,3,1
"Aransas",2020-05-22,3,3,0
"Aransas",2020-05-23,3,3,0
"Aransas",2020-05-24,3,3,0
"Aransas",2020-05-25,3,3,0
"Aransas",2020-05-26,3,3,0
"Aransas",2020-05-27,3,3,0
"Aransas",2020-05-28,2,2,-1
"Aransas",2020-05-29,2,2,0
"Aransas",2020-05-30,2,2,0
"Aransas",2020-05-31,2,2,0
"Aransas",2020-06-01,2,2,0
"Aransas",2020-06-02,2,2,0
"Aransas",2020-06-03,1,1,-1
"Aransas",2020-06-04,1,1,0
"Aransas",2020-06-05,1,1,0
"Aransas",2020-06-06,1,1,0
"Aransas",2020-06-07,1,1,0
"Aransas",2020-06-08,1,1,0
"Aransas",2020-06-09,1,1,0
"Aransas",2020-06-10,1,1,0
"Aransas",2020-06-11,1,1,0
"Aransas",2020-06-12,2,2,1
"Aransas",2020-06-13,2,2,0
"Aransas",2020-06-14,2,2,0
"Aransas",2020-06-15,1,1,-1
"Aransas",2020-06-16,2,2,1
"Aransas",2020-06-17,2,2,0
"Aransas",2020-06-18,2,2,0
"Aransas",2020-06-19,2,2,0
"Aransas",2020-06-20,2,2,0
"Aransas",2020-06-21,2,2,0
"Aransas",2020-06-22,2,2,0
"Aransas",2020-06-23,5,5,3
"Aransas",2020-06-24,5,5,0
"Aransas",2020-06-25,5,5,0
"Aransas",2020-06-26,6,6,1
"Aransas",2020-06-27,10,10,4
"Aransas",2020-06-28,11,11,1
"Aransas",2020-06-29,14,14,3
"Aransas",2020-06-30,16,16,2
"Aransas",2020-07-01,17,17,1
"Aransas",2020-07-02,21,21,4
"Aransas",2020-07-03,23,23,2
"Aransas",2020-07-04,24,24,1
"Aransas",2020-07-05,25,25,1
"Aransas",2020-07-06,33,33,8
"Aransas",2020-07-07,32,32,-1
"Aransas",2020-07-08,31,31,-1
"Aransas",2020-07-09,34,34,3
"Aransas",2020-07-10,28,28,-6
"Aransas",2020-07-11,28,28,0
"Aransas",2020-07-12,32,32,4
"Aransas",2020-07-13,33,33,1
"Aransas",2020-07-14,30,30,-3
"Aransas",2020-07-15,30,30,0
"Aransas",2020-07-16,39,39,9
"Aransas",2020-07-17,45,45,6
"Aransas",2020-07-18,49,49,4
"Aransas",2020-07-19,55,55,6
"Aransas",2020-07-20,56,56,1
"Aransas",2020-07-21,70,70,14
"Aransas",2020-07-22,75,75,5
"Aransas",2020-07-23,68,68,-7
"Aransas",2020-07-24,70,70,2
"Aransas",2020-07-25,77,77,7
"Aransas",2020-07-26,74,74,-3
"Aransas",2020-07-27,79,79,5
"Aransas",2020-07-28,82,82,3
"Aransas",2020-07-29,75,75,-7
"Aransas",2020-07-30,85,85,10
"Aransas",2020-07-31,89,89,4
"Aransas",2020-08-01,84,84,-5
"Aransas",2020-08-02,80,80,-4
"Aransas",2020-08-03,81,81,1
"Aransas",2020-08-04,81,81,0
"Aransas",2020-08-05,83,83,2
"Aransas",2020-08-06,80,80,-3
"Aransas",2020-08-07,69,69,-11
"Aransas",2020-08-08,69,69,0
"Aransas",2020-08-09,68,68,-1
"Aransas",2020-08-10,54,54,-14
"Aransas",2020-08-11,56,56,2
"Aransas",2020-08-12,54,54,-2
"Aransas",2020-08-13,54,54,0
"Aransas",2020-08-14,55,55,1
"Aransas",2020-08-15,55,55,0
"Aransas",2020-08-16,57,57,2
"Aransas",2020-08-17,53,53,-4
"Aransas",2020-08-18,56,56,3
"Aransas",2020-08-19,37,37,-19
"Aransas",2020-08-20,37,37,0
"Aransas",2020-08-21,26,26,-11
"Aransas",2020-08-22,14,14,-12
"Aransas",2020-08-23,14,14,0
"Aransas",2020-08-24,15,15,1
"Aransas",2020-08-25,15,15,0
"Aransas",2020-08-26,3,3,-12
"Aransas",2020-08-27,3,3,0
"Aransas",2020-08-28,12,12,9
"Aransas",2020-08-29,0,0,-12
"Aransas",2020-08-30,0,0,0
"Aransas",2020-08-31,0,0,0
"Aransas",2020-09-01,0,0,0
"Aransas",2020-09-02,0,0,0
"Aransas",2020-09-03,0,0,0
"Aransas",2020-09-04,0,0,0
"Aransas",2020-09-05,0,0,0
"Aransas",2020-09-06,0,0,0
"Aransas",2020-09-07,2,2,2
"Aransas",2020-09-08,1,1,-1
"Aransas",2020-09-09,0,0,-1
"Aransas",2020-09-10,0,0,0
"Aransas",2020-09-11,0,0,0
"Aransas",2020-09-12,0,0,0
"Aransas",2020-09-13,0,0,0
"Aransas",2020-09-14,0,0,0
"Aransas",2020-09-15,0,0,0
"Aransas",2020-09-16,0,0,0
"Aransas",2020-09-17,0,0,0
"Aransas",2020-09-18,0,0,0
"Aransas",2020-09-19,0,0,0
"Aransas",2020-09-20,0,0,0
"Aransas",2020-09-21,0,0,0
"Aransas",2020-09-22,0,0,0
"Aransas",2020-09-23,0,0,0
"Aransas",2020-09-24,0,0,0
"Aransas",2020-09-25,43,43,43
"Aransas",2020-09-26,44,44,1
"Aransas",2020-09-27,42,42,-2
"Aransas",2020-09-28,42,42,0
"Aransas",2020-09-29,42,42,0
"Aransas",2020-09-30,40,40,-2
"Aransas",2020-10-01,36,36,-4
"Aransas",2020-10-02,35,35,-1
"Aransas",2020-10-03,44,44,9
"Aransas",2020-10-04,40,40,-4
"Aransas",2020-10-05,39,39,-1
"Aransas",2020-10-06,37,37,-2
"Aransas",2020-10-07,20,20,-17
"Aransas",2020-10-08,20,20,0
"Aransas",2020-10-09,19,19,-1
"Aransas",2020-10-10,18,18,-1
"Aransas",2020-10-11,17,17,-1
"Aransas",2020-10-12,17,17,0
"Aransas",2020-10-13,22,22,5
"Aransas",2020-10-14,22,22,0
"Aransas",2020-10-15,21,21,-1
"Aransas",2020-10-16,21,21,0
"Aransas",2020-10-17,22,22,1
"Aransas",2020-10-18,12,12,-10
"Aransas",2020-10-19,11,11,-1
"Aransas",2020-10-20,10,10,-1
"Aransas",2020-10-21,10,10,0
"Aransas",2020-10-22,8,8,-2
"Aransas",2020-10-23,13,13,5
"Aransas",2020-10-24,2,2,-11
"Aransas",2020-10-25,16,16,14
"Aransas",2020-10-26,16,16,0
"Aransas",2020-10-27,16,16,0
"Aransas",2020-10-28,13,13,-3
"Aransas",2020-10-29,13,13,0
"Aransas",2020-10-30,14,14,1
"Aransas",2020-10-31,14,14,0
"Aransas",2020-11-01,14,14,0
"Aransas",2020-11-02,14,14,0
"Aransas",2020-11-03,14,14,0
"Aransas",2020-11-04,14,14,0
"Aransas",2020-11-05,21,21,7
"Aransas",2020-11-06,21,21,0
"Aransas",2020-11-07,17,17,-4
"Aransas",2020-11-08,20,20,3
"Aransas",2020-11-09,18,18,-2
"Aransas",2020-11-10,21,21,3
"Aransas",2020-11-11,23,23,2
"Aransas",2020-11-12,22,22,-1
"Aransas",2020-11-13,26,26,4
"Aransas",2020-11-14,26,26,0
"Aransas",2020-11-15,26,26,0
"Aransas",2020-11-16,26,26,0
"Aransas",2020-11-17,27,27,1
"Aransas",2020-11-18,28,28,1
"Aransas",2020-11-19,27,27,-1
"Aransas",2020-11-20,19,19,-8
"Aransas",2020-11-21,19,19,0
"Aransas",2020-11-22,31,31,12
"Aransas",2020-11-23,29,29,-2
"Aransas",2020-11-24,34,34,5
"Aransas",2020-11-25,35,35,1
"Aransas",2020-11-26,33,33,-2
"Aransas",2020-11-27,33,33,0
"Aransas",2020-11-28,33,33,0
"Aransas",2020-11-29,42,42,9
"Aransas",2020-11-30,41,41,-1
"Aransas",2020-12-01,51,51,10
"Aransas",2020-12-02,51,51,0
"Aransas",2020-12-03,57,57,6
"Aransas",2020-12-04,59,59,2
"Aransas",2020-12-05,60,60,1
"Aransas",2020-12-06,67,67,7
"Aransas",2020-12-07,62,62,-5
"Aransas",2020-12-08,68,68,6
"Aransas",2020-12-09,65,65,-3
"Aransas",2020-12-10,64,64,-1
"Archer",2020-04-07,0,0,0
"Archer",2020-04-08,0,0,0
"Archer",2020-04-09,0,0,0
"Archer",2020-04-10,0,0,0
"Archer",2020-04-11,0,0,0
"Archer",2020-04-12,0,0,0
"Archer",2020-04-13,0,0,0
"Archer",2020-04-14,0,0,0
"Archer",2020-04-15,0,0,0
"Archer",2020-04-16,0,0,0
"Archer",2020-04-17,0,0,0
"Archer",2020-04-18,0,0,0
"Archer",2020-04-19,0,0,0
"Archer",2020-04-20,0,0,0
"Archer",2020-04-21,0,0,0
"Archer",2020-04-22,0,0,0
"Archer",2020-04-23,0,0,0
"Archer",2020-04-24,0,0,0
"Archer",2020-04-25,0,0,0
"Archer",2020-04-26,0,0,0
"Archer",2020-04-27,0,0,0
"Archer",2020-04-28,0,0,0
"Archer",2020-04-29,0,0,0
"Archer",2020-04-30,0,0,0
"Archer",2020-05-01,0,0,0
"Archer",2020-05-02,0,0,0
"Archer",2020-05-03,0,0,0
"Archer",2020-05-04,0,0,0
"Archer",2020-05-05,0,0,0
"Archer",2020-05-06,0,0,0
"Archer",2020-05-07,0,0,0
"Archer",2020-05-08,0,0,0
"Archer",2020-05-09,0,0,0
"Archer",2020-05-10,0,0,0
"Archer",2020-05-11,0,0,0
"Archer",2020-05-12,0,0,0
"Archer",2020-05-13,0,0,0
"Archer",2020-05-14,0,0,0
"Archer",2020-05-15,1,1,1
"Archer",2020-05-16,1,1,0
"Archer",2020-05-17,1,1,0
"Archer",2020-05-18,1,1,0
"Archer",2020-05-19,1,1,0
"Archer",2020-05-20,1,1,0
"Archer",2020-05-21,1,1,0
"Archer",2020-05-22,1,1,0
"Archer",2020-05-23,1,1,0
"Archer",2020-05-24,1,1,0
"Archer",2020-05-25,1,1,0
"Archer",2020-05-26,1,1,0
"Archer",2020-05-27,1,1,0
"Archer",2020-05-28,1,1,0
"Archer",2020-05-29,0,0,-1
"Archer",2020-05-30,0,0,0
"Archer",2020-05-31,0,0,0
"Archer",2020-06-01,0,0,0
"Archer",2020-06-02,0,0,0
"Archer",2020-06-03,0,0,0
"Archer",2020-06-04,0,0,0
"Archer",2020-06-05,1,1,1
"Archer",2020-06-06,1,1,0
"Archer",2020-06-07,1,1,0
"Archer",2020-06-08,1,1,0
"Archer",2020-06-09,2,2,1
"Archer",2020-06-10,2,2,0
"Archer",2020-06-11,2,2,0
"Archer",2020-06-12,2,2,0
"Archer",2020-06-13,2,2,0
"Archer",2020-06-14,2,2,0
"Archer",2020-06-15,2,2,0
"Archer",2020-06-16,2,2,0
"Archer",2020-06-17,2,2,0
"Archer",2020-06-18,2,2,0
"Archer",2020-06-19,1,1,-1
"Archer",2020-06-20,1,1,0
"Archer",2020-06-21,1,1,0
"Archer",2020-06-22,1,1,0
"Archer",2020-06-23,1,1,0
"Archer",2020-06-24,2,2,1
"Archer",2020-06-25,2,2,0
"Archer",2020-06-26,2,2,0
"Archer",2020-06-27,3,3,1
"Archer",2020-06-28,3,3,0
"Archer",2020-06-29,3,3,0
"Archer",2020-06-30,4,4,1
"Archer",2020-07-01,4,4,0
"Archer",2020-07-02,5,5,1
"Archer",2020-07-03,5,5,0
"Archer",2020-07-04,5,5,0
"Archer",2020-07-05,5,5,0
"Archer",2020-07-06,5,5,0
"Archer",2020-07-07,6,6,1
"Archer",2020-07-08,7,7,1
"Archer",2020-07-09,7,7,0
"Archer",2020-07-10,3,3,-4
"Archer",2020-07-11,3,3,0
"Archer",2020-07-12,3,3,0
"Archer",2020-07-13,2,2,-1
"Archer",2020-07-14,3,3,1
"Archer",2020-07-15,3,3,0
"Archer",2020-07-16,2,2,-1
"Archer",2020-07-17,2,2,0
"Archer",2020-07-18,2,2,0
"Archer",2020-07-19,2,2,0
"Archer",2020-07-20,1,1,-1
"Archer",2020-07-21,2,2,1
"Archer",2020-07-22,2,2,0
"Archer",2020-07-23,1,1,-1
"Archer",2020-07-24,0,0,-1
"Archer",2020-07-25,1,1,1
"Archer",2020-07-26,1,1,0
"Archer",2020-07-27,1,1,0
"Archer",2020-07-28,1,1,0
"Archer",2020-07-29,0,0,-1
"Archer",2020-07-30,2,2,2
"Archer",2020-07-31,0,0,-2
"Archer",2020-08-01,1,1,1
"Archer",2020-08-02,1,1,0
"Archer",2020-08-03,0,0,-1
"Archer",2020-08-04,0,0,0
"Archer",2020-08-05,0,0,0
"Archer",2020-08-06,0,0,0
"Archer",2020-08-07,0,0,0
"Archer",2020-08-08,0,0,0
"Archer",2020-08-09,0,0,0
"Archer",2020-08-10,0,0,0
"Archer",2020-08-11,4,4,4
"Archer",2020-08-12,5,5,1
"Archer",2020-08-13,6,6,1
"Archer",2020-08-14,3,3,-3
"Archer",2020-08-15,3,3,0
"Archer",2020-08-16,3,3,0
"Archer",2020-08-17,2,2,-1
"Archer",2020-08-18,2,2,0
"Archer",2020-08-19,1,1,-1
"Archer",2020-08-20,4,4,3
"Archer",2020-08-21,5,5,1
"Archer",2020-08-22,5,5,0
"Archer",2020-08-23,5,5,0
"Archer",2020-08-24,4,4,-1
"Archer",2020-08-25,6,6,2
"Archer",2020-08-26,10,10,4
"Archer",2020-08-27,12,12,2
"Archer",2020-08-28,10,10,-2
"Archer",2020-08-29,10,10,0
"Archer",2020-08-30,10,10,0
"Archer",2020-08-31,10,10,0
"Archer",2020-09-01,5,5,-5
"Archer",2020-09-02,8,8,3
"Archer",2020-09-03,10,10,2
"Archer",2020-09-04,10,10,0
"Archer",2020-09-05,10,10,0
"Archer",2020-09-06,10,10,0
"Archer",2020-09-07,10,10,0
"Archer",2020-09-08,10,10,0
"Archer",2020-09-09,4,4,-6
"Archer",2020-09-10,5,5,1
"Archer",2020-09-11,5,5,0
"Archer",2020-09-12,6,6,1
"Archer",2020-09-13,4,4,-2
"Archer",2020-09-14,4,4,0
"Archer",2020-09-15,5,5,1
"Archer",2020-09-16,1,1,-4
"Archer",2020-09-17,1,1,0
"Archer",2020-09-18,3,3,2
"Archer",2020-09-19,3,3,0
"Archer",2020-09-20,3,3,0
"Archer",2020-09-21,3,3,0
"Archer",2020-09-22,10,10,7
"Archer",2020-09-23,9,9,-1
"Archer",2020-09-24,11,11,2
"Archer",2020-09-25,12,12,1
"Archer",2020-09-26,10,10,-2
"Archer",2020-09-27,10,10,0
"Archer",2020-09-28,10,10,0
"Archer",2020-09-29,2,2,-8
"Archer",2020-09-30,1,1,-1
"Archer",2020-10-01,1,1,0
"Archer",2020-10-02,2,2,1
"Archer",2020-10-03,2,2,0
"Archer",2020-10-04,2,2,0
"Archer",2020-10-05,2,2,0
"Archer",2020-10-06,1,1,-1
"Archer",2020-10-07,2,2,1
"Archer",2020-10-08,2,2,0
"Archer",2020-10-09,6,6,4
"Archer",2020-10-10,5,5,-1
"Archer",2020-10-11,5,5,0
"Archer",2020-10-12,5,5,0
"Archer",2020-10-13,5,5,0
"Archer",2020-10-14,5,5,0
"Archer",2020-10-15,6,6,1
"Archer",2020-10-16,6,6,0
"Archer",2020-10-17,13,13,7
"Archer",2020-10-18,13,13,0
"Archer",2020-10-19,13,13,0
"Archer",2020-10-20,13,13,0
"Archer",2020-10-21,13,13,0
"Archer",2020-10-22,13,13,0
"Archer",2020-10-23,15,15,2
"Archer",2020-10-24,16,16,1
"Archer",2020-10-25,16,16,0
"Archer",2020-10-26,16,16,0
"Archer",2020-10-27,10,10,-6
"Archer",2020-10-28,10,10,0
"Archer",2020-10-29,8,8,-2
"Archer",2020-10-30,8,8,0
"Archer",2020-10-31,5,5,-3
"Archer",2020-11-01,5,5,0
"Archer",2020-11-02,5,5,0
"Archer",2020-11-03,1,1,-4
"Archer",2020-11-04,1,1,0
"Archer",2020-11-05,2,2,1
"Archer",2020-11-06,2,2,0
"Archer",2020-11-07,2,2,0
"Archer",2020-11-08,2,2,0
"Archer",2020-11-09,2,2,0
"Archer",2020-11-10,6,6,4
"Archer",2020-11-11,7,7,1
"Archer",2020-11-12,7,7,0
"Archer",2020-11-13,9,9,2
"Archer",2020-11-14,14,14,5
"Archer",2020-11-15,14,14,0
"Archer",2020-11-16,14,14,0
"Archer",2020-11-17,17,17,3
"Archer",2020-11-18,17,17,0
"Archer",2020-11-19,26,26,9
"Archer",2020-11-20,30,30,4
"Archer",2020-11-21,28,28,-2
"Archer",2020-11-22,28,28,0
"Archer",2020-11-23,28,28,0
"Archer",2020-11-24,22,22,-6
"Archer",2020-11-25,21,21,-1
"Archer",2020-11-26,17,17,-4
"Archer",2020-11-27,17,17,0
"Archer",2020-11-28,17,17,0
"Archer",2020-11-29,26,26,9
"Archer",2020-11-30,26,26,0
"Archer",2020-12-01,26,26,0
"Archer",2020-12-02,18,18,-8
"Archer",2020-12-03,33,33,15
"Archer",2020-12-04,32,32,-1
"Archer",2020-12-05,37,37,5
"Archer",2020-12-06,37,37,0
"Archer",2020-12-07,37,37,0
"Archer",2020-12-08,45,45,8
"Archer",2020-12-09,41,41,-4
"Archer",2020-12-10,43,43,2
"Armstrong",2020-04-07,0,0,0
"Armstrong",2020-04-08,0,0,0
"Armstrong",2020-04-09,0,0,0
"Armstrong",2020-04-10,0,0,0
"Armstrong",2020-04-11,0,0,0
"Armstrong",2020-04-12,0,0,0
"Armstrong",2020-04-13,0,0,0
"Armstrong",2020-04-14,1,1,1
"Armstrong",2020-04-15,1,1,0
"Armstrong",2020-04-16,1,1,0
"Armstrong",2020-04-17,1,1,0
"Armstrong",2020-04-18,1,1,0
"Armstrong",2020-04-19,1,1,0
"Armstrong",2020-04-20,1,1,0
"Armstrong",2020-04-21,1,1,0
"Armstrong",2020-04-22,1,1,0
"Armstrong",2020-04-23,1,1,0
"Armstrong",2020-04-24,1,1,0
"Armstrong",2020-04-25,2,2,1
"Armstrong",2020-04-26,2,2,0
"Armstrong",2020-04-27,2,2,0
"Armstrong",2020-04-28,1,1,-1
"Armstrong",2020-04-29,1,1,0
"Armstrong",2020-04-30,1,1,0
"Armstrong",2020-05-01,1,1,0
"Armstrong",2020-05-02,1,1,0
"Armstrong",2020-05-03,1,1,0
"Armstrong",2020-05-04,1,1,0
"Armstrong",2020-05-05,1,1,0
"Armstrong",2020-05-06,1,1,0
"Armstrong",2020-05-07,1,1,0
"Armstrong",2020-05-08,1,1,0
"Armstrong",2020-05-09,1,1,0
"Armstrong",2020-05-10,0,0,-1
"Armstrong",2020-05-11,0,0,0
"Armstrong",2020-05-12,0,0,0
"Armstrong",2020-05-13,0,0,0
"Armstrong",2020-05-14,0,0,0
"Armstrong",2020-05-15,0,0,0
"Armstrong",2020-05-16,0,0,0
"Armstrong",2020-05-17,0,0,0
"Armstrong",2020-05-18,0,0,0
"Armstrong",2020-05-19,0,0,0
"Armstrong",2020-05-20,0,0,0
"Armstrong",2020-05-21,0,0,0
"Armstrong",2020-05-22,0,0,0
"Armstrong",2020-05-23,0,0,0
"Armstrong",2020-05-24,0,0,0
"Armstrong",2020-05-25,0,0,0
"Armstrong",2020-05-26,0,0,0
"Armstrong",2020-05-27,0,0,0
"Armstrong",2020-05-28,0,0,0
"Armstrong",2020-05-29,1,1,1
"Armstrong",2020-05-30,1,1,0
"Armstrong",2020-05-31,1,1,0
"Armstrong",2020-06-01,1,1,0
"Armstrong",2020-06-02,1,1,0
"Armstrong",2020-06-03,1,1,0
"Armstrong",2020-06-04,1,1,0
"Armstrong",2020-06-05,1,1,0
"Armstrong",2020-06-06,1,1,0
"Armstrong",2020-06-07,1,1,0
"Armstrong",2020-06-08,1,1,0
"Armstrong",2020-06-09,1,1,0
"Armstrong",2020-06-10,1,1,0
"Armstrong",2020-06-11,1,1,0
"Armstrong",2020-06-12,0,0,-1
"Armstrong",2020-06-13,0,0,0
"Armstrong",2020-06-14,0,0,0
"Armstrong",2020-06-15,0,0,0
"Armstrong",2020-06-16,0,0,0
"Armstrong",2020-06-17,0,0,0
"Armstrong",2020-06-18,0,0,0
"Armstrong",2020-06-19,0,0,0
"Armstrong",2020-06-20,0,0,0
"Armstrong",2020-06-21,0,0,0
"Armstrong",2020-06-22,0,0,0
"Armstrong",2020-06-23,0,0,0
"Armstrong",2020-06-24,0,0,0
"Armstrong",2020-06-25,0,0,0
"Armstrong",2020-06-26,1,1,1
"Armstrong",2020-06-27,1,1,0
"Armstrong",2020-06-28,1,1,0
"Armstrong",2020-06-29,1,1,0
"Armstrong",2020-06-30,1,1,0
"Armstrong",2020-07-01,0,0,-1
"Armstrong",2020-07-02,0,0,0
"Armstrong",2020-07-03,0,0,0
"Armstrong",2020-07-04,0,0,0
"Armstrong",2020-07-05,0,0,0
"Armstrong",2020-07-06,0,0,0
"Armstrong",2020-07-07,0,0,0
"Armstrong",2020-07-08,0,0,0
"Armstrong",2020-07-09,0,0,0
"Armstrong",2020-07-10,0,0,0
"Armstrong",2020-07-11,0,0,0
"Armstrong",2020-07-12,0,0,0
"Armstrong",2020-07-13,0,0,0
"Armstrong",2020-07-14,0,0,0
"Armstrong",2020-07-15,0,0,0
"Armstrong",2020-07-16,0,0,0
"Armstrong",2020-07-17,0,0,0
"Armstrong",2020-07-18,0,0,0
"Armstrong",2020-07-19,0,0,0
"Armstrong",2020-07-20,0,0,0
"Armstrong",2020-07-21,0,0,0
"Armstrong",2020-07-22,0,0,0
"Armstrong",2020-07-23,0,0,0
"Armstrong",2020-07-24,1,1,1
"Armstrong",2020-07-25,1,1,0
"Armstrong",2020-07-26,1,1,0
"Armstrong",2020-07-27,1,1,0
"Armstrong",2020-07-28,2,2,1
"Armstrong",2020-07-29,2,2,0
"Armstrong",2020-07-30,2,2,0
"Armstrong",2020-07-31,2,2,0
"Armstrong",2020-08-01,5,5,3
"Armstrong",2020-08-02,5,5,0
"Armstrong",2020-08-03,5,5,0
"Armstrong",2020-08-04,5,5,0
"Armstrong",2020-08-05,4,4,-1
"Armstrong",2020-08-06,4,4,0
"Armstrong",2020-08-07,4,4,0
"Armstrong",2020-08-08,4,4,0
"Armstrong",2020-08-09,4,4,0
"Armstrong",2020-08-10,4,4,0
"Armstrong",2020-08-11,3,3,-1
"Armstrong",2020-08-12,3,3,0
"Armstrong",2020-08-13,3,3,0
"Armstrong",2020-08-14,3,3,0
"Armstrong",2020-08-15,1,1,-2
"Armstrong",2020-08-16,1,1,0
"Armstrong",2020-08-17,1,1,0
"Armstrong",2020-08-18,0,0,-1
"Armstrong",2020-08-19,2,2,2
"Armstrong",2020-08-20,3,3,1
"Armstrong",2020-08-21,3,3,0
"Armstrong",2020-08-22,3,3,0
"Armstrong",2020-08-23,3,3,0
"Armstrong",2020-08-24,3,3,0
"Armstrong",2020-08-25,4,4,1
"Armstrong",2020-08-26,4,4,0
"Armstrong",2020-08-27,4,4,0
"Armstrong",2020-08-28,4,4,0
"Armstrong",2020-08-29,4,4,0
"Armstrong",2020-08-30,4,4,0
"Armstrong",2020-08-31,4,4,0
"Armstrong",2020-09-01,4,4,0
"Armstrong",2020-09-02,3,3,-1
"Armstrong",2020-09-03,2,2,-1
"Armstrong",2020-09-04,1,1,-1
"Armstrong",2020-09-05,1,1,0
"Armstrong",2020-09-06,2,2,1
"Armstrong",2020-09-07,2,2,0
"Armstrong",2020-09-08,2,2,0
"Armstrong",2020-09-09,0,0,-2
"Armstrong",2020-09-10,0,0,0
"Armstrong",2020-09-11,0,0,0
"Armstrong",2020-09-12,0,0,0
"Armstrong",2020-09-13,0,0,0
"Armstrong",2020-09-14,0,0,0
"Armstrong",2020-09-15,0,0,0
"Armstrong",2020-09-16,0,0,0
"Armstrong",2020-09-17,0,0,0
"Armstrong",2020-09-18,1,1,1
"Armstrong",2020-09-19,1,1,0
"Armstrong",2020-09-20,1,1,0
"Armstrong",2020-09-21,1,1,0
"Armstrong",2020-09-22,2,2,1
"Armstrong",2020-09-23,2,2,0
"Armstrong",2020-09-24,2,2,0
"Armstrong",2020-09-25,2,2,0
"Armstrong",2020-09-26,1,1,-1
"Armstrong",2020-09-27,1,1,0
"Armstrong",2020-09-28,1,1,0
"Armstrong",2020-09-29,1,1,0
"Armstrong",2020-09-30,1,1,0
"Armstrong",2020-10-01,1,1,0
"Armstrong",2020-10-02,1,1,0
"Armstrong",2020-10-03,1,1,0
"Armstrong",2020-10-04,1,1,0
"Armstrong",2020-10-05,1,1,0
"Armstrong",2020-10-06,1,1,0
"Armstrong",2020-10-07,0,0,-1
"Armstrong",2020-10-08,2,2,2
"Armstrong",2020-10-09,4,4,2
"Armstrong",2020-10-10,4,4,0
"Armstrong",2020-10-11,4,4,0
"Armstrong",2020-10-12,4,4,0
"Armstrong",2020-10-13,4,4,0
"Armstrong",2020-10-14,5,5,1
"Armstrong",2020-10-15,5,5,0
"Armstrong",2020-10-16,5,5,0
"Armstrong",2020-10-17,5,5,0
"Armstrong",2020-10-18,5,5,0
"Armstrong",2020-10-19,5,5,0
"Armstrong",2020-10-20,5,5,0
"Armstrong",2020-10-21,8,8,3
"Armstrong",2020-10-22,9,9,1
"Armstrong",2020-10-23,9,9,0
"Armstrong",2020-10-24,0,0,-9
"Armstrong",2020-10-25,8,8,8
"Armstrong",2020-10-26,8,8,0
"Armstrong",2020-10-27,11,11,3
"Armstrong",2020-10-28,11,11,0
"Armstrong",2020-10-29,10,10,-1
"Armstrong",2020-10-30,10,10,0
