"Level_Name","Date","Cases_Daily","CI_Lower","CI_Upper"
"Liberty",2020-03-10,0,NA,NA
"Liberty",2020-03-11,0,NA,NA
"Liberty",2020-03-12,0,NA,NA
"Liberty",2020-03-13,0,NA,NA
"Liberty",2020-03-14,NA,NA,NA
"Liberty",2020-03-15,0,NA,NA
"Liberty",2020-03-16,0,NA,NA
"Liberty",2020-03-17,0,NA,NA
"Liberty",2020-03-18,0,NA,NA
"Liberty",2020-03-19,0,NA,NA
"Liberty",2020-03-20,0,NA,NA
"Liberty",2020-03-21,0,NA,NA
"Liberty",2020-03-22,0,NA,NA
"Liberty",2020-03-23,0,NA,NA
"Liberty",2020-03-24,0,NA,NA
"Liberty",2020-03-25,1,NA,NA
"Liberty",2020-03-26,0,NA,NA
"Liberty",2020-03-27,1,NA,NA
"Liberty",2020-03-28,0,NA,NA
"Liberty",2020-03-29,0,NA,NA
"Liberty",2020-03-30,0,NA,NA
"Liberty",2020-03-31,0,NA,NA
"Liberty",2020-04-01,1,NA,NA
"Liberty",2020-04-02,1,NA,NA
"Liberty",2020-04-03,1,NA,NA
"Liberty",2020-04-04,1,NA,NA
"Liberty",2020-04-05,0,NA,NA
"Liberty",2020-04-06,0,NA,NA
"Liberty",2020-04-07,6,NA,NA
"Liberty",2020-04-08,3,NA,NA
"Liberty",2020-04-09,0,NA,NA
"Liberty",2020-04-10,1,NA,NA
"Liberty",2020-04-11,1,NA,NA
"Liberty",2020-04-12,2,NA,NA
"Liberty",2020-04-13,0,NA,NA
"Liberty",2020-04-14,1,NA,NA
"Liberty",2020-04-15,3,NA,NA
"Liberty",2020-04-16,2,NA,NA
"Liberty",2020-04-17,0,NA,NA
"Liberty",2020-04-18,4,NA,NA
"Liberty",2020-04-19,3,NA,NA
"Liberty",2020-04-20,0,NA,NA
"Liberty",2020-04-21,1,NA,NA
"Liberty",2020-04-22,4,NA,NA
"Liberty",2020-04-23,0,NA,NA
"Liberty",2020-04-24,1,NA,NA
"Liberty",2020-04-25,1,NA,NA
"Liberty",2020-04-26,0,NA,NA
"Liberty",2020-04-27,0,NA,NA
"Liberty",2020-04-28,1,NA,NA
"Liberty",2020-04-29,2,NA,NA
"Liberty",2020-04-30,1,NA,NA
"Liberty",2020-05-01,1,NA,NA
"Liberty",2020-05-02,2,NA,NA
"Liberty",2020-05-03,0,NA,NA
"Liberty",2020-05-04,0,NA,NA
"Liberty",2020-05-05,1,NA,NA
"Liberty",2020-05-06,1,NA,NA
"Liberty",2020-05-07,1,NA,NA
"Liberty",2020-05-08,1,NA,NA
"Liberty",2020-05-09,13,NA,NA
"Liberty",2020-05-10,2,NA,NA
"Liberty",2020-05-11,2,NA,NA
"Liberty",2020-05-12,4,NA,NA
"Liberty",2020-05-13,2,NA,NA
"Liberty",2020-05-14,0,NA,NA
"Liberty",2020-05-15,0,NA,NA
"Liberty",2020-05-16,3,NA,NA
"Liberty",2020-05-17,0,NA,NA
"Liberty",2020-05-18,0,NA,NA
"Liberty",2020-05-19,0,NA,NA
"Liberty",2020-05-20,4,NA,NA
"Liberty",2020-05-21,2,NA,NA
"Liberty",2020-05-22,0,NA,NA
"Liberty",2020-05-23,0,NA,NA
"Liberty",2020-05-24,0,NA,NA
"Liberty",2020-05-25,0,NA,NA
"Liberty",2020-05-26,0,NA,NA
"Liberty",2020-05-27,0,NA,NA
"Liberty",2020-05-28,1,NA,NA
"Liberty",2020-05-29,9,NA,NA
"Liberty",2020-05-30,2,NA,NA
"Liberty",2020-05-31,3,NA,NA
"Liberty",2020-06-01,0,NA,NA
"Liberty",2020-06-02,0,NA,NA
"Liberty",2020-06-03,2,NA,NA
"Liberty",2020-06-04,0,NA,NA
"Liberty",2020-06-05,4,NA,NA
"Liberty",2020-06-06,0,NA,NA
"Liberty",2020-06-07,2,NA,NA
"Liberty",2020-06-08,0,NA,NA
"Liberty",2020-06-09,5,NA,NA
"Liberty",2020-06-10,2,NA,NA
"Liberty",2020-06-11,5,NA,NA
"Liberty",2020-06-12,6,NA,NA
"Liberty",2020-06-13,0,NA,NA
"Liberty",2020-06-14,1,NA,NA
"Liberty",2020-06-15,5,NA,NA
"Liberty",2020-06-16,10,NA,NA
"Liberty",2020-06-17,19,NA,NA
"Liberty",2020-06-18,7,NA,NA
"Liberty",2020-06-19,6,NA,NA
"Liberty",2020-06-20,3.45512503834259,-1.67806809607456,8.58831817275975
"Liberty",2020-06-21,2.38871382990662,-3.17694774870331,7.95437540851656
"Liberty",2020-06-22,1.94184202574646,-3.69633679921423,7.58002085070716
"Liberty",2020-06-23,1.75458367008249,-3.89623289519247,7.40540023535745
"Liberty",2020-06-24,1.67611442803246,-3.97691836742855,7.32914722349347
"Liberty",2020-06-25,1.64323246703225,-4.01018940160101,7.2966543356655
"Liberty",2020-06-26,1.62945352217472,-4.02403666368424,7.28294370803369
"Liberty",2020-06-27,1.62367955627939,-4.02982262577802,7.2771817383368
"Liberty",2020-06-28,1.62126001817215,-4.03224427037625,7.27476430672054
"Liberty",2020-06-29,1.62024612845431,-4.033258529987,7.27375078689562
"Limestone",2020-03-04,0,NA,NA
"Limestone",2020-03-05,0,NA,NA
"Limestone",2020-03-06,0,NA,NA
"Limestone",2020-03-07,NA,NA,NA
"Limestone",2020-03-08,NA,NA,NA
"Limestone",2020-03-09,0,NA,NA
"Limestone",2020-03-10,0,NA,NA
"Limestone",2020-03-11,0,NA,NA
"Limestone",2020-03-12,0,NA,NA
"Limestone",2020-03-13,0,NA,NA
"Limestone",2020-03-14,NA,NA,NA
"Limestone",2020-03-15,0,NA,NA
"Limestone",2020-03-16,0,NA,NA
"Limestone",2020-03-17,0,NA,NA
"Limestone",2020-03-18,0,NA,NA
"Limestone",2020-03-19,0,NA,NA
"Limestone",2020-03-20,0,NA,NA
"Limestone",2020-03-21,0,NA,NA
"Limestone",2020-03-22,0,NA,NA
"Limestone",2020-03-23,0,NA,NA
"Limestone",2020-03-24,1,NA,NA
"Limestone",2020-03-25,0,NA,NA
"Limestone",2020-03-26,0,NA,NA
"Limestone",2020-03-27,0,NA,NA
"Limestone",2020-03-28,0,NA,NA
"Limestone",2020-03-29,0,NA,NA
"Limestone",2020-03-30,1,NA,NA
"Limestone",2020-03-31,0,NA,NA
"Limestone",2020-04-01,0,NA,NA
"Limestone",2020-04-02,1,NA,NA
"Limestone",2020-04-03,0,NA,NA
"Limestone",2020-04-04,0,NA,NA
"Limestone",2020-04-05,0,NA,NA
"Limestone",2020-04-06,0,NA,NA
"Limestone",2020-04-07,3,NA,NA
"Limestone",2020-04-08,0,NA,NA
"Limestone",2020-04-09,1,NA,NA
"Limestone",2020-04-10,2,NA,NA
"Limestone",2020-04-11,2,NA,NA
"Limestone",2020-04-12,0,NA,NA
"Limestone",2020-04-13,0,NA,NA
"Limestone",2020-04-14,0,NA,NA
"Limestone",2020-04-15,0,NA,NA
"Limestone",2020-04-16,0,NA,NA
"Limestone",2020-04-17,0,NA,NA
"Limestone",2020-04-18,0,NA,NA
"Limestone",2020-04-19,0,NA,NA
"Limestone",2020-04-20,0,NA,NA
"Limestone",2020-04-21,0,NA,NA
"Limestone",2020-04-22,0,NA,NA
"Limestone",2020-04-23,0,NA,NA
"Limestone",2020-04-24,0,NA,NA
"Limestone",2020-04-25,0,NA,NA
"Limestone",2020-04-26,0,NA,NA
"Limestone",2020-04-27,1,NA,NA
"Limestone",2020-04-28,1,NA,NA
"Limestone",2020-04-29,0,NA,NA
"Limestone",2020-04-30,0,NA,NA
"Limestone",2020-05-01,0,NA,NA
"Limestone",2020-05-02,1,NA,NA
"Limestone",2020-05-03,0,NA,NA
"Limestone",2020-05-04,0,NA,NA
"Limestone",2020-05-05,0,NA,NA
"Limestone",2020-05-06,0,NA,NA
"Limestone",2020-05-07,0,NA,NA
"Limestone",2020-05-08,0,NA,NA
"Limestone",2020-05-09,1,NA,NA
"Limestone",2020-05-10,1,NA,NA
"Limestone",2020-05-11,0,NA,NA
"Limestone",2020-05-12,0,NA,NA
"Limestone",2020-05-13,0,NA,NA
"Limestone",2020-05-14,0,NA,NA
"Limestone",2020-05-15,0,NA,NA
"Limestone",2020-05-16,0,NA,NA
"Limestone",2020-05-17,0,NA,NA
"Limestone",2020-05-18,0,NA,NA
"Limestone",2020-05-19,2,NA,NA
"Limestone",2020-05-20,0,NA,NA
"Limestone",2020-05-21,1,NA,NA
"Limestone",2020-05-22,1,NA,NA
"Limestone",2020-05-23,3,NA,NA
"Limestone",2020-05-24,1,NA,NA
"Limestone",2020-05-25,0,NA,NA
"Limestone",2020-05-26,0,NA,NA
"Limestone",2020-05-27,0,NA,NA
"Limestone",2020-05-28,0,NA,NA
"Limestone",2020-05-29,1,NA,NA
"Limestone",2020-05-30,0,NA,NA
"Limestone",2020-05-31,0,NA,NA
"Limestone",2020-06-01,0,NA,NA
"Limestone",2020-06-02,2,NA,NA
"Limestone",2020-06-03,1,NA,NA
"Limestone",2020-06-04,3,NA,NA
"Limestone",2020-06-05,0,NA,NA
"Limestone",2020-06-06,2,NA,NA
"Limestone",2020-06-07,0,NA,NA
"Limestone",2020-06-08,0,NA,NA
"Limestone",2020-06-09,2,NA,NA
"Limestone",2020-06-10,0,NA,NA
"Limestone",2020-06-11,2,NA,NA
"Limestone",2020-06-12,0,NA,NA
"Limestone",2020-06-13,2,NA,NA
"Limestone",2020-06-14,1,NA,NA
"Limestone",2020-06-15,0,NA,NA
"Limestone",2020-06-16,1,NA,NA
"Limestone",2020-06-17,1,NA,NA
"Limestone",2020-06-18,0,NA,NA
"Limestone",2020-06-19,0,NA,NA
"Limestone",2020-06-20,NA,NA,NA
"Limestone",2020-06-21,NA,NA,NA
"Limestone",2020-06-22,NA,NA,NA
"Limestone",2020-06-23,NA,NA,NA
"Limestone",2020-06-24,NA,NA,NA
"Limestone",2020-06-25,NA,NA,NA
"Limestone",2020-06-26,NA,NA,NA
"Limestone",2020-06-27,NA,NA,NA
"Limestone",2020-06-28,NA,NA,NA
"Limestone",2020-06-29,NA,NA,NA
"Lipscomb",2020-03-04,0,NA,NA
"Lipscomb",2020-03-05,0,NA,NA
"Lipscomb",2020-03-06,0,NA,NA
"Lipscomb",2020-03-07,NA,NA,NA
"Lipscomb",2020-03-08,NA,NA,NA
"Lipscomb",2020-03-09,0,NA,NA
"Lipscomb",2020-03-10,0,NA,NA
"Lipscomb",2020-03-11,0,NA,NA
"Lipscomb",2020-03-12,0,NA,NA
"Lipscomb",2020-03-13,0,NA,NA
"Lipscomb",2020-03-14,NA,NA,NA
"Lipscomb",2020-03-15,0,NA,NA
"Lipscomb",2020-03-16,0,NA,NA
"Lipscomb",2020-03-17,0,NA,NA
"Lipscomb",2020-03-18,0,NA,NA
"Lipscomb",2020-03-19,0,NA,NA
"Lipscomb",2020-03-20,0,NA,NA
"Lipscomb",2020-03-21,0,NA,NA
"Lipscomb",2020-03-22,0,NA,NA
"Lipscomb",2020-03-23,0,NA,NA
"Lipscomb",2020-03-24,0,NA,NA
"Lipscomb",2020-03-25,0,NA,NA
"Lipscomb",2020-03-26,0,NA,NA
"Lipscomb",2020-03-27,0,NA,NA
"Lipscomb",2020-03-28,0,NA,NA
"Lipscomb",2020-03-29,0,NA,NA
"Lipscomb",2020-03-30,0,NA,NA
"Lipscomb",2020-03-31,0,NA,NA
"Lipscomb",2020-04-01,0,NA,NA
"Lipscomb",2020-04-02,0,NA,NA
"Lipscomb",2020-04-03,0,NA,NA
"Lipscomb",2020-04-04,0,NA,NA
"Lipscomb",2020-04-05,0,NA,NA
"Lipscomb",2020-04-06,0,NA,NA
"Lipscomb",2020-04-07,0,NA,NA
"Lipscomb",2020-04-08,0,NA,NA
"Lipscomb",2020-04-09,0,NA,NA
"Lipscomb",2020-04-10,0,NA,NA
"Lipscomb",2020-04-11,0,NA,NA
"Lipscomb",2020-04-12,0,NA,NA
"Lipscomb",2020-04-13,0,NA,NA
"Lipscomb",2020-04-14,0,NA,NA
"Lipscomb",2020-04-15,0,NA,NA
"Lipscomb",2020-04-16,0,NA,NA
"Lipscomb",2020-04-17,0,NA,NA
"Lipscomb",2020-04-18,0,NA,NA
"Lipscomb",2020-04-19,0,NA,NA
"Lipscomb",2020-04-20,0,NA,NA
"Lipscomb",2020-04-21,0,NA,NA
"Lipscomb",2020-04-22,0,NA,NA
"Lipscomb",2020-04-23,0,NA,NA
"Lipscomb",2020-04-24,0,NA,NA
"Lipscomb",2020-04-25,0,NA,NA
"Lipscomb",2020-04-26,0,NA,NA
"Lipscomb",2020-04-27,0,NA,NA
"Lipscomb",2020-04-28,1,NA,NA
"Lipscomb",2020-04-29,1,NA,NA
"Lipscomb",2020-04-30,0,NA,NA
"Lipscomb",2020-05-01,0,NA,NA
"Lipscomb",2020-05-02,0,NA,NA
"Lipscomb",2020-05-03,0,NA,NA
"Lipscomb",2020-05-04,0,NA,NA
"Lipscomb",2020-05-05,0,NA,NA
"Lipscomb",2020-05-06,0,NA,NA
"Lipscomb",2020-05-07,0,NA,NA
"Lipscomb",2020-05-08,0,NA,NA
"Lipscomb",2020-05-09,0,NA,NA
"Lipscomb",2020-05-10,0,NA,NA
"Lipscomb",2020-05-11,0,NA,NA
"Lipscomb",2020-05-12,0,NA,NA
"Lipscomb",2020-05-13,0,NA,NA
"Lipscomb",2020-05-14,0,NA,NA
"Lipscomb",2020-05-15,0,NA,NA
"Lipscomb",2020-05-16,0,NA,NA
"Lipscomb",2020-05-17,0,NA,NA
"Lipscomb",2020-05-18,0,NA,NA
"Lipscomb",2020-05-19,0,NA,NA
"Lipscomb",2020-05-20,0,NA,NA
"Lipscomb",2020-05-21,0,NA,NA
"Lipscomb",2020-05-22,0,NA,NA
"Lipscomb",2020-05-23,0,NA,NA
"Lipscomb",2020-05-24,0,NA,NA
"Lipscomb",2020-05-25,0,NA,NA
"Lipscomb",2020-05-26,0,NA,NA
"Lipscomb",2020-05-27,0,NA,NA
"Lipscomb",2020-05-28,0,NA,NA
"Lipscomb",2020-05-29,0,NA,NA
"Lipscomb",2020-05-30,0,NA,NA
"Lipscomb",2020-05-31,0,NA,NA
"Lipscomb",2020-06-01,0,NA,NA
"Lipscomb",2020-06-02,0,NA,NA
"Lipscomb",2020-06-03,1,NA,NA
"Lipscomb",2020-06-04,1,NA,NA
"Lipscomb",2020-06-05,1,NA,NA
"Lipscomb",2020-06-06,0,NA,NA
"Lipscomb",2020-06-07,0,NA,NA
"Lipscomb",2020-06-08,0,NA,NA
"Lipscomb",2020-06-09,2,NA,NA
"Lipscomb",2020-06-10,0,NA,NA
"Lipscomb",2020-06-11,0,NA,NA
"Lipscomb",2020-06-12,0,NA,NA
"Lipscomb",2020-06-13,0,NA,NA
"Lipscomb",2020-06-14,0,NA,NA
"Lipscomb",2020-06-15,0,NA,NA
"Lipscomb",2020-06-16,2,NA,NA
"Lipscomb",2020-06-17,0,NA,NA
"Lipscomb",2020-06-18,0,NA,NA
"Lipscomb",2020-06-19,0,NA,NA
"Lipscomb",2020-06-20,NA,NA,NA
"Lipscomb",2020-06-21,NA,NA,NA
"Lipscomb",2020-06-22,NA,NA,NA
"Lipscomb",2020-06-23,NA,NA,NA
"Lipscomb",2020-06-24,NA,NA,NA
"Lipscomb",2020-06-25,NA,NA,NA
"Lipscomb",2020-06-26,NA,NA,NA
"Lipscomb",2020-06-27,NA,NA,NA
"Lipscomb",2020-06-28,NA,NA,NA
"Lipscomb",2020-06-29,NA,NA,NA
"Live Oak",2020-03-04,0,NA,NA
"Live Oak",2020-03-05,0,NA,NA
"Live Oak",2020-03-06,0,NA,NA
"Live Oak",2020-03-07,NA,NA,NA
"Live Oak",2020-03-08,NA,NA,NA
"Live Oak",2020-03-09,0,NA,NA
"Live Oak",2020-03-10,0,NA,NA
"Live Oak",2020-03-11,0,NA,NA
"Live Oak",2020-03-12,0,NA,NA
"Live Oak",2020-03-13,0,NA,NA
"Live Oak",2020-03-14,NA,NA,NA
"Live Oak",2020-03-15,0,NA,NA
"Live Oak",2020-03-16,0,NA,NA
"Live Oak",2020-03-17,0,NA,NA
"Live Oak",2020-03-18,0,NA,NA
"Live Oak",2020-03-19,0,NA,NA
"Live Oak",2020-03-20,0,NA,NA
"Live Oak",2020-03-21,0,NA,NA
"Live Oak",2020-03-22,0,NA,NA
"Live Oak",2020-03-23,0,NA,NA
"Live Oak",2020-03-24,0,NA,NA
"Live Oak",2020-03-25,0,NA,NA
"Live Oak",2020-03-26,0,NA,NA
"Live Oak",2020-03-27,0,NA,NA
"Live Oak",2020-03-28,0,NA,NA
"Live Oak",2020-03-29,0,NA,NA
"Live Oak",2020-03-30,0,NA,NA
"Live Oak",2020-03-31,0,NA,NA
"Live Oak",2020-04-01,1,NA,NA
"Live Oak",2020-04-02,1,NA,NA
"Live Oak",2020-04-03,1,NA,NA
"Live Oak",2020-04-04,0,NA,NA
"Live Oak",2020-04-05,0,NA,NA
"Live Oak",2020-04-06,0,NA,NA
"Live Oak",2020-04-07,0,NA,NA
"Live Oak",2020-04-08,0,NA,NA
"Live Oak",2020-04-09,0,NA,NA
"Live Oak",2020-04-10,0,NA,NA
"Live Oak",2020-04-11,0,NA,NA
"Live Oak",2020-04-12,0,NA,NA
"Live Oak",2020-04-13,0,NA,NA
"Live Oak",2020-04-14,0,NA,NA
"Live Oak",2020-04-15,0,NA,NA
"Live Oak",2020-04-16,0,NA,NA
"Live Oak",2020-04-17,0,NA,NA
"Live Oak",2020-04-18,0,NA,NA
"Live Oak",2020-04-19,0,NA,NA
"Live Oak",2020-04-20,0,NA,NA
"Live Oak",2020-04-21,0,NA,NA
"Live Oak",2020-04-22,2,NA,NA
"Live Oak",2020-04-23,0,NA,NA
"Live Oak",2020-04-24,0,NA,NA
"Live Oak",2020-04-25,0,NA,NA
"Live Oak",2020-04-26,0,NA,NA
"Live Oak",2020-04-27,0,NA,NA
"Live Oak",2020-04-28,0,NA,NA
"Live Oak",2020-04-29,0,NA,NA
"Live Oak",2020-04-30,0,NA,NA
"Live Oak",2020-05-01,0,NA,NA
"Live Oak",2020-05-02,0,NA,NA
"Live Oak",2020-05-03,0,NA,NA
"Live Oak",2020-05-04,0,NA,NA
"Live Oak",2020-05-05,0,NA,NA
"Live Oak",2020-05-06,0,NA,NA
"Live Oak",2020-05-07,0,NA,NA
"Live Oak",2020-05-08,0,NA,NA
"Live Oak",2020-05-09,0,NA,NA
"Live Oak",2020-05-10,0,NA,NA
"Live Oak",2020-05-11,0,NA,NA
"Live Oak",2020-05-12,0,NA,NA
"Live Oak",2020-05-13,0,NA,NA
"Live Oak",2020-05-14,0,NA,NA
"Live Oak",2020-05-15,1,NA,NA
"Live Oak",2020-05-16,0,NA,NA
"Live Oak",2020-05-17,0,NA,NA
"Live Oak",2020-05-18,1,NA,NA
"Live Oak",2020-05-19,0,NA,NA
"Live Oak",2020-05-20,0,NA,NA
"Live Oak",2020-05-21,2,NA,NA
"Live Oak",2020-05-22,0,NA,NA
"Live Oak",2020-05-23,0,NA,NA
"Live Oak",2020-05-24,0,NA,NA
"Live Oak",2020-05-25,0,NA,NA
"Live Oak",2020-05-26,0,NA,NA
"Live Oak",2020-05-27,0,NA,NA
"Live Oak",2020-05-28,0,NA,NA
"Live Oak",2020-05-29,0,NA,NA
"Live Oak",2020-05-30,0,NA,NA
"Live Oak",2020-05-31,0,NA,NA
"Live Oak",2020-06-01,0,NA,NA
"Live Oak",2020-06-02,0,NA,NA
"Live Oak",2020-06-03,0,NA,NA
"Live Oak",2020-06-04,0,NA,NA
"Live Oak",2020-06-05,0,NA,NA
"Live Oak",2020-06-06,0,NA,NA
"Live Oak",2020-06-07,0,NA,NA
"Live Oak",2020-06-08,0,NA,NA
"Live Oak",2020-06-09,0,NA,NA
"Live Oak",2020-06-10,0,NA,NA
"Live Oak",2020-06-11,0,NA,NA
"Live Oak",2020-06-12,0,NA,NA
"Live Oak",2020-06-13,0,NA,NA
"Live Oak",2020-06-14,0,NA,NA
"Live Oak",2020-06-15,0,NA,NA
"Live Oak",2020-06-16,0,NA,NA
"Live Oak",2020-06-17,0,NA,NA
"Live Oak",2020-06-18,0,NA,NA
"Live Oak",2020-06-19,0,NA,NA
"Live Oak",2020-06-20,NA,NA,NA
"Live Oak",2020-06-21,NA,NA,NA
"Live Oak",2020-06-22,NA,NA,NA
"Live Oak",2020-06-23,NA,NA,NA
"Live Oak",2020-06-24,NA,NA,NA
"Live Oak",2020-06-25,NA,NA,NA
"Live Oak",2020-06-26,NA,NA,NA
"Live Oak",2020-06-27,NA,NA,NA
"Live Oak",2020-06-28,NA,NA,NA
"Live Oak",2020-06-29,NA,NA,NA
"Llano",2020-03-04,0,NA,NA
"Llano",2020-03-05,0,NA,NA
"Llano",2020-03-06,0,NA,NA
"Llano",2020-03-07,NA,NA,NA
"Llano",2020-03-08,NA,NA,NA
"Llano",2020-03-09,0,NA,NA
"Llano",2020-03-10,0,NA,NA
"Llano",2020-03-11,0,NA,NA
"Llano",2020-03-12,0,NA,NA
"Llano",2020-03-13,0,NA,NA
"Llano",2020-03-14,NA,NA,NA
"Llano",2020-03-15,0,NA,NA
"Llano",2020-03-16,0,NA,NA
"Llano",2020-03-17,0,NA,NA
"Llano",2020-03-18,0,NA,NA
"Llano",2020-03-19,0,NA,NA
"Llano",2020-03-20,0,NA,NA
"Llano",2020-03-21,0,NA,NA
"Llano",2020-03-22,0,NA,NA
"Llano",2020-03-23,0,NA,NA
"Llano",2020-03-24,0,NA,NA
"Llano",2020-03-25,1,NA,NA
"Llano",2020-03-26,1,NA,NA
"Llano",2020-03-27,0,NA,NA
"Llano",2020-03-28,0,NA,NA
"Llano",2020-03-29,0,NA,NA
"Llano",2020-03-30,1,NA,NA
"Llano",2020-03-31,0,NA,NA
"Llano",2020-04-01,0,NA,NA
"Llano",2020-04-02,0,NA,NA
"Llano",2020-04-03,0,NA,NA
"Llano",2020-04-04,0,NA,NA
"Llano",2020-04-05,0,NA,NA
"Llano",2020-04-06,0,NA,NA
"Llano",2020-04-07,1,NA,NA
"Llano",2020-04-08,0,NA,NA
"Llano",2020-04-09,0,NA,NA
"Llano",2020-04-10,0,NA,NA
"Llano",2020-04-11,0,NA,NA
"Llano",2020-04-12,0,NA,NA
"Llano",2020-04-13,0,NA,NA
"Llano",2020-04-14,0,NA,NA
"Llano",2020-04-15,0,NA,NA
"Llano",2020-04-16,0,NA,NA
"Llano",2020-04-17,0,NA,NA
"Llano",2020-04-18,0,NA,NA
"Llano",2020-04-19,0,NA,NA
"Llano",2020-04-20,0,NA,NA
"Llano",2020-04-21,0,NA,NA
"Llano",2020-04-22,0,NA,NA
"Llano",2020-04-23,0,NA,NA
"Llano",2020-04-24,0,NA,NA
"Llano",2020-04-25,0,NA,NA
"Llano",2020-04-26,0,NA,NA
"Llano",2020-04-27,0,NA,NA
"Llano",2020-04-28,0,NA,NA
"Llano",2020-04-29,0,NA,NA
"Llano",2020-04-30,0,NA,NA
"Llano",2020-05-01,0,NA,NA
"Llano",2020-05-02,0,NA,NA
"Llano",2020-05-03,0,NA,NA
"Llano",2020-05-04,0,NA,NA
"Llano",2020-05-05,0,NA,NA
"Llano",2020-05-06,0,NA,NA
"Llano",2020-05-07,0,NA,NA
"Llano",2020-05-08,0,NA,NA
"Llano",2020-05-09,0,NA,NA
"Llano",2020-05-10,0,NA,NA
"Llano",2020-05-11,0,NA,NA
"Llano",2020-05-12,0,NA,NA
"Llano",2020-05-13,0,NA,NA
"Llano",2020-05-14,0,NA,NA
"Llano",2020-05-15,0,NA,NA
"Llano",2020-05-16,0,NA,NA
"Llano",2020-05-17,0,NA,NA
"Llano",2020-05-18,0,NA,NA
"Llano",2020-05-19,0,NA,NA
"Llano",2020-05-20,0,NA,NA
"Llano",2020-05-21,0,NA,NA
"Llano",2020-05-22,0,NA,NA
"Llano",2020-05-23,0,NA,NA
"Llano",2020-05-24,0,NA,NA
"Llano",2020-05-25,0,NA,NA
"Llano",2020-05-26,0,NA,NA
"Llano",2020-05-27,0,NA,NA
"Llano",2020-05-28,0,NA,NA
"Llano",2020-05-29,0,NA,NA
"Llano",2020-05-30,0,NA,NA
"Llano",2020-05-31,0,NA,NA
"Llano",2020-06-01,0,NA,NA
"Llano",2020-06-02,0,NA,NA
"Llano",2020-06-03,0,NA,NA
"Llano",2020-06-04,0,NA,NA
"Llano",2020-06-05,0,NA,NA
"Llano",2020-06-06,0,NA,NA
"Llano",2020-06-07,0,NA,NA
"Llano",2020-06-08,0,NA,NA
"Llano",2020-06-09,0,NA,NA
"Llano",2020-06-10,0,NA,NA
"Llano",2020-06-11,1,NA,NA
"Llano",2020-06-12,0,NA,NA
"Llano",2020-06-13,0,NA,NA
"Llano",2020-06-14,0,NA,NA
"Llano",2020-06-15,0,NA,NA
"Llano",2020-06-16,1,NA,NA
"Llano",2020-06-17,0,NA,NA
"Llano",2020-06-18,0,NA,NA
"Llano",2020-06-19,0,NA,NA
"Llano",2020-06-20,NA,NA,NA
"Llano",2020-06-21,NA,NA,NA
"Llano",2020-06-22,NA,NA,NA
"Llano",2020-06-23,NA,NA,NA
"Llano",2020-06-24,NA,NA,NA
"Llano",2020-06-25,NA,NA,NA
"Llano",2020-06-26,NA,NA,NA
"Llano",2020-06-27,NA,NA,NA
"Llano",2020-06-28,NA,NA,NA
"Llano",2020-06-29,NA,NA,NA
"Loving",2020-03-04,0,NA,NA
"Loving",2020-03-05,0,NA,NA
"Loving",2020-03-06,0,NA,NA
"Loving",2020-03-07,NA,NA,NA
"Loving",2020-03-08,NA,NA,NA
"Loving",2020-03-09,0,NA,NA
"Loving",2020-03-10,0,NA,NA
"Loving",2020-03-11,0,NA,NA
"Loving",2020-03-12,0,NA,NA
"Loving",2020-03-13,0,NA,NA
"Loving",2020-03-14,NA,NA,NA
"Loving",2020-03-15,0,NA,NA
"Loving",2020-03-16,0,NA,NA
"Loving",2020-03-17,0,NA,NA
"Loving",2020-03-18,0,NA,NA
"Loving",2020-03-19,0,NA,NA
"Loving",2020-03-20,0,NA,NA
"Loving",2020-03-21,0,NA,NA
"Loving",2020-03-22,0,NA,NA
"Loving",2020-03-23,0,NA,NA
"Loving",2020-03-24,0,NA,NA
"Loving",2020-03-25,0,NA,NA
"Loving",2020-03-26,0,NA,NA
"Loving",2020-03-27,0,NA,NA
"Loving",2020-03-28,0,NA,NA
"Loving",2020-03-29,0,NA,NA
"Loving",2020-03-30,0,NA,NA
"Loving",2020-03-31,0,NA,NA
"Loving",2020-04-01,0,NA,NA
"Loving",2020-04-02,0,NA,NA
"Loving",2020-04-03,0,NA,NA
"Loving",2020-04-04,0,NA,NA
"Loving",2020-04-05,0,NA,NA
"Loving",2020-04-06,0,NA,NA
"Loving",2020-04-07,0,NA,NA
"Loving",2020-04-08,0,NA,NA
"Loving",2020-04-09,0,NA,NA
"Loving",2020-04-10,0,NA,NA
"Loving",2020-04-11,0,NA,NA
"Loving",2020-04-12,0,NA,NA
"Loving",2020-04-13,0,NA,NA
"Loving",2020-04-14,0,NA,NA
"Loving",2020-04-15,0,NA,NA
"Loving",2020-04-16,0,NA,NA
"Loving",2020-04-17,0,NA,NA
"Loving",2020-04-18,0,NA,NA
"Loving",2020-04-19,0,NA,NA
"Loving",2020-04-20,0,NA,NA
"Loving",2020-04-21,0,NA,NA
"Loving",2020-04-22,0,NA,NA
"Loving",2020-04-23,0,NA,NA
"Loving",2020-04-24,0,NA,NA
"Loving",2020-04-25,0,NA,NA
"Loving",2020-04-26,0,NA,NA
"Loving",2020-04-27,0,NA,NA
"Loving",2020-04-28,0,NA,NA
"Loving",2020-04-29,0,NA,NA
"Loving",2020-04-30,0,NA,NA
"Loving",2020-05-01,0,NA,NA
"Loving",2020-05-02,0,NA,NA
"Loving",2020-05-03,0,NA,NA
"Loving",2020-05-04,0,NA,NA
