"County","Date","Cases_Daily","CI_Lower","CI_Upper","Order_AutoReg","Order_Moving_Avg","Order_Seasonal_Autoreg","Order_Seasonal_Moving_Avg","Period","Differencing","Differencing_Seasonal"
"Randall",2020-05-02,NA,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-03,NA,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-04,NA,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-05,NA,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-06,NA,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-07,17.1428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-08,15.5714285714286,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-09,14.1428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-10,12.5714285714286,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-11,11.2857142857143,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-12,11.8571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-13,14.7142857142857,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-14,15.8571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-15,19.1428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-16,34,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-17,34.8571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-18,34.8571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-19,33.1428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-20,29,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-21,25.8571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-22,21.7142857142857,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-23,7.42857142857143,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-24,6.57142857142857,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-25,6.57142857142857,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-26,5.28571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-27,5.14285714285714,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-28,4.28571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-29,4.14285714285714,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-30,3.71428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-05-31,3.71428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-01,3.71428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-02,5.71428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-03,8.42857142857143,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-04,8.57142857142857,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-05,9.42857142857143,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-06,8,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-07,7.71428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-08,7.71428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-09,7,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-10,4.14285714285714,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-11,4.57142857142857,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-12,3.42857142857143,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-13,3.14285714285714,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-14,3.28571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-15,3.28571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-16,3,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-17,3.28571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-18,3.14285714285714,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-19,3.28571428571429,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-20,3.71428571428571,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-21,3.42857142857143,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-22,3.42857142857143,NA,NA,1,0,0,0,1,1,0
"Randall",2020-06-23,3.42857142857143,0.0993374115223942,6.75780544562046,1,0,0,0,1,1,0
"Randall",2020-06-24,3.42857142857143,0,9.01105766394268,1,0,0,0,1,1,0
"Randall",2020-06-25,3.42857142857143,0,10.8430913666749,1,0,0,0,1,1,0
"Randall",2020-06-26,3.42857142857143,0,12.3812677280393,1,0,0,0,1,1,0
"Randall",2020-06-27,3.42857142857143,0,13.7148470031137,1,0,0,0,1,1,0
"Randall",2020-06-28,3.42857142857143,0,14.9016551392894,1,0,0,0,1,1,0
"Randall",2020-06-29,3.42857142857143,0,15.9790260472115,1,0,0,0,1,1,0
"Randall",2020-06-30,3.42857142857143,0,16.9716981533496,1,0,0,0,1,1,0
"Randall",2020-07-01,3.42857142857143,0,17.8966608376778,1,0,0,0,1,1,0
"Randall",2020-07-02,3.42857142857143,0,18.7660206584138,1,0,0,0,1,1,0
"Reagan",2020-05-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-05-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reagan",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-05-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Real",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-12,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-30,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-05-31,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-02,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-03,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-04,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-06,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-09,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Red River",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-05-31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-09,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reeves",2020-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-08,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Refugio",2020-05-23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
