"Level_Name","Date","Rt","lower","upper"
"Menard",2020-04-20,NA,NA,NA
"Menard",2020-04-21,NA,NA,NA
"Menard",2020-04-22,NA,NA,NA
"Menard",2020-04-23,NA,NA,NA
"Menard",2020-04-24,NA,NA,NA
"Menard",2020-04-25,NA,NA,NA
"Menard",2020-04-26,NA,NA,NA
"Menard",2020-04-27,NA,NA,NA
"Menard",2020-04-28,NA,NA,NA
"Menard",2020-04-29,NA,NA,NA
"Menard",2020-04-30,NA,NA,NA
"Menard",2020-05-01,NA,NA,NA
"Menard",2020-05-02,NA,NA,NA
"Menard",2020-05-03,NA,NA,NA
"Menard",2020-05-04,NA,NA,NA
"Menard",2020-05-05,NA,NA,NA
"Menard",2020-05-06,NA,NA,NA
"Menard",2020-05-07,NA,NA,NA
"Menard",2020-05-08,NA,NA,NA
"Menard",2020-05-09,NA,NA,NA
"Menard",2020-05-10,NA,NA,NA
"Menard",2020-05-11,NA,NA,NA
"Menard",2020-05-12,NA,NA,NA
"Menard",2020-05-13,NA,NA,NA
"Menard",2020-05-14,NA,NA,NA
"Menard",2020-05-15,NA,NA,NA
"Menard",2020-05-16,NA,NA,NA
"Menard",2020-05-17,NA,NA,NA
"Menard",2020-05-18,NA,NA,NA
"Menard",2020-05-19,NA,NA,NA
"Menard",2020-05-20,NA,NA,NA
"Menard",2020-05-21,NA,NA,NA
"Menard",2020-05-22,NA,NA,NA
"Menard",2020-05-23,NA,NA,NA
"Menard",2020-05-24,NA,NA,NA
"Menard",2020-05-25,NA,NA,NA
"Menard",2020-05-26,NA,NA,NA
"Menard",2020-05-27,NA,NA,NA
"Menard",2020-05-28,NA,NA,NA
"Menard",2020-05-29,NA,NA,NA
"Menard",2020-05-30,NA,NA,NA
"Menard",2020-05-31,NA,NA,NA
"Menard",2020-06-01,NA,NA,NA
"Menard",2020-06-02,NA,NA,NA
"Menard",2020-06-03,NA,NA,NA
"Menard",2020-06-04,NA,NA,NA
"Menard",2020-06-05,NA,NA,NA
"Menard",2020-06-06,NA,NA,NA
"Menard",2020-06-07,NA,NA,NA
"Menard",2020-06-08,NA,NA,NA
"Menard",2020-06-09,NA,NA,NA
"Menard",2020-06-10,NA,NA,NA
"Menard",2020-06-11,NA,NA,NA
"Menard",2020-06-12,NA,NA,NA
"Menard",2020-06-13,NA,NA,NA
"Menard",2020-06-14,NA,NA,NA
"Menard",2020-06-15,NA,NA,NA
"Menard",2020-06-16,NA,NA,NA
"Menard",2020-06-17,NA,NA,NA
"Menard",2020-06-18,NA,NA,NA
"Menard",2020-06-19,NA,NA,NA
"Midland",2020-03-21,2.70098669741733,2,4.02499999999998
"Midland",2020-03-22,0,0,0
"Midland",2020-03-23,0,0,0
"Midland",2020-03-24,0,0,0
"Midland",2020-03-25,1.89417322060866,0.5,3.5
"Midland",2020-03-26,1.98761212881343,0,5
"Midland",2020-03-27,1.63219813247442,0.5,3
"Midland",2020-03-28,1.50945515708982,0,3
"Midland",2020-03-29,1.15537961412305,0.333333333333333,2.33333333333333
"Midland",2020-03-30,1.08636905985533,0,2.5
"Midland",2020-03-31,0,0,0
"Midland",2020-04-01,1.10183882143024,0.333333333333333,2.33333333333333
"Midland",2020-04-02,0,0,0
"Midland",2020-04-03,1.20042610639744,0.333333333333333,2.33333333333333
"Midland",2020-04-04,0.998066349013543,0,2
"Midland",2020-04-05,0.961579226089133,0,2.5
"Midland",2020-04-06,0,0,0
"Midland",2020-04-07,1.04489266672838,0,2
"Midland",2020-04-08,0.810781379451979,0,1.66666666666667
"Midland",2020-04-09,0,0,0
"Midland",2020-04-10,1.09980080877508,0,3
"Midland",2020-04-11,0,0,0
"Midland",2020-04-12,1.50550835907774,0,4
"Midland",2020-04-13,0,0,0
"Midland",2020-04-14,0,0,0
"Midland",2020-04-15,2.05542131914852,0.666666666666667,3.66666666666667
"Midland",2020-04-16,2.22287822724509,0.5,4
"Midland",2020-04-17,1.976026830881,0.75,3.25
"Midland",2020-04-18,2.40749006599688,0,5
"Midland",2020-04-19,0,0,0
"Midland",2020-04-20,4.49710626846853,1,9
"Midland",2020-04-21,0.515223621001172,0.285714285714286,0.761904761904762
"Midland",2020-04-22,0.615657606366927,0,2
"Midland",2020-04-23,0.654536716213182,0,2
"Midland",2020-04-24,0.672687017965717,0,2
"Midland",2020-04-25,0.772215741859484,0,3
"Midland",2020-04-26,0.89425792616701,0,3
"Midland",2020-04-27,0.891532160706436,0,2
"Midland",2020-04-28,1.01928208722127,0,3
"Midland",2020-04-29,1.17578746283146,0,3
"Midland",2020-04-30,1.39858311095658,0,4
"Midland",2020-05-01,1.28368066326282,0.333333333333333,2.66666666666667
"Midland",2020-05-02,1.20869956356103,0.333333333333333,2.33333333333333
"Midland",2020-05-03,0,0,0
"Midland",2020-05-04,0.870491191637954,0.285720857178628,1.42860428589314
"Midland",2020-05-05,1.03010835901478,0,3.00015178448771
"Midland",2020-05-06,1.2496660460045,0,3.00025112115463
"Midland",2020-05-07,1.23125751995742,0.333374482161504,2.33362137513053
"Midland",2020-05-08,0.776748601312516,0.166695191290264,1.33356153032211
"Midland",2020-05-09,0.896001240843971,0,3.00068524931675
"Midland",2020-05-10,0,0,0
"Midland",2020-05-11,0,0,0
"Midland",2020-05-12,0.97449395209402,0.333493000476545,1.66746500238272
"Midland",2020-05-13,0.699445717622841,0.200119645399525,1.40083751779667
"Midland",2020-05-14,0.616390828441794,0,1.33432203381019
"Midland",2020-05-15,0.731704958685764,0,2.00182760918114
"Midland",2020-05-16,0.435142468886643,0,1.00112098785844
"Midland",2020-05-17,0,0,0
"Midland",2020-05-18,0,0,0
"Midland",2020-05-19,0.565653780353205,0,1.50304690095071
"Midland",2020-05-20,0,0,0
"Midland",2020-05-21,0.702085824824148,0,2.00598049198575
"Midland",2020-05-22,0,0,0
"Midland",2020-05-23,0.84323343118863,0,3.01315291360824
"Midland",2020-05-24,0,0,0
"Midland",2020-05-25,0,0,0
"Midland",2020-05-26,0,0,0
"Midland",2020-05-27,1.75823118285914,0,4.03754827842088
"Midland",2020-05-28,1.8644012041158,0,4.04543376372213
"Midland",2020-05-29,1.57143381628803,0,3.54812649058567
"Midland",2020-05-30,1.70498912331583,0,4.06662900874817
"Midland",2020-05-31,0,0,0
"Midland",2020-06-01,0,0,0
"Midland",2020-06-02,2.46486367102704,1.02979432381511,4.11917729526042
"Midland",2020-06-03,1.90508334122225,0.829017989583163,3.10881746093686
"Midland",2020-06-04,1.91131626955808,0.783186144336917,3.39380662545997
"Midland",2020-06-05,1.89149975250806,0.843288156546826,2.95150854791389
"Midland",2020-06-06,1.44399765213164,0.71091260527617,2.13273781582851
"Midland",2020-06-07,0,0,0
"Midland",2020-06-08,0,0,0
"Midland",2020-06-09,1.55464285450559,1.04527467229062,2.1709550886036
"Midland",2020-06-10,1.53092463555607,0.723411377453719,2.31853346473917
"Midland",2020-06-11,1.94326898560758,0.399708339044587,3.59737505140129
"Midland",2020-06-12,1.51378184765686,0.986027655858932,2.15133306732858
"Midland",2020-06-13,1.64914992965166,0.761099650616502,2.66384877715776
"Midland",2020-06-14,0,0,0
"Midland",2020-06-15,0,0,0
"Midland",2020-06-16,2.53846392571157,1.89350882414407,3.15584804024012
"Midland",2020-06-17,0,0,0
"Midland",2020-06-18,1.55207718750632,1.16953130560776,1.9492188426796
"Milam",2020-03-25,0.841262513187029,0.5,1.5
"Milam",2020-03-26,0,0,0
"Milam",2020-03-27,0,0,0
"Milam",2020-03-28,0,0,0
"Milam",2020-03-29,0,0,0
"Milam",2020-03-30,0,0,0
"Milam",2020-03-31,0,0,0
"Milam",2020-04-01,0,0,0
"Milam",2020-04-02,0,0,0
"Milam",2020-04-03,0,0,0
"Milam",2020-04-04,0,0,0
"Milam",2020-04-05,3.68540124209249,2,5
"Milam",2020-04-06,0,0,0
"Milam",2020-04-07,0,0,0
"Milam",2020-04-08,0.557525915276357,0.25,1
"Milam",2020-04-09,0,0,0
"Milam",2020-04-10,0,0,0
"Milam",2020-04-11,0,0,0
"Milam",2020-04-12,0,0,0
"Milam",2020-04-13,0.994958223737805,0,3
"Milam",2020-04-14,0,0,0
"Milam",2020-04-15,0,0,0
"Milam",2020-04-16,0,0,0
"Milam",2020-04-17,1.58129868817245,0,4
"Milam",2020-04-18,0,0,0
"Milam",2020-04-19,0.911919311889229,0,2
"Milam",2020-04-20,0.725440422581005,0,2
"Milam",2020-04-21,0,0,0
"Milam",2020-04-22,0,0,0
"Milam",2020-04-23,0.841874353534255,0,3
"Milam",2020-04-24,0,0,0
"Milam",2020-04-25,0,0,0
"Milam",2020-04-26,0,0,0
"Milam",2020-04-27,0,0,0
"Milam",2020-04-28,1.63649893757651,0,4
"Milam",2020-04-29,0,0,0
"Milam",2020-04-30,0.883824722505891,0,2
"Milam",2020-05-01,0,0,0
"Milam",2020-05-02,0,0,0
"Milam",2020-05-03,1.20746782100968,0,3
"Milam",2020-05-04,0.951827399214791,0,3.00006900037559
"Milam",2020-05-05,0,0,0
"Milam",2020-05-06,0,0,0
"Milam",2020-05-07,0,0,0
"Milam",2020-05-08,0,0,0
"Milam",2020-05-09,0.958723073648046,0,2.00045683287783
"Milam",2020-05-10,0,0,0
"Milam",2020-05-11,0,0,0
"Milam",2020-05-12,0,0,0
"Milam",2020-05-13,0,0,0
"Milam",2020-05-14,1.0592063891118,0,2.00148305071529
"Milam",2020-05-15,0.892788220280001,0,3.00274141377171
"Milam",2020-05-16,0,0,0
"Milam",2020-05-17,0.950300280408066,0,3.00411068412646
"Milam",2020-05-18,0,0,0
"Milam",2020-05-19,1.05957432261762,0,3.00609380190141
"Milam",2020-05-20,0.886497050179641,0,3.00739853811498
"Milam",2020-05-21,0.684611975196152,0,2.00598049198575
"Milam",2020-05-22,0,0,0
"Milam",2020-05-23,0.590984931833047,0,2.00876860907216
"Milam",2020-05-24,0,0,0
"Milam",2020-05-25,0,0,0
"Milam",2020-05-26,0,0,0
"Milam",2020-05-27,0,0,0
"Milam",2020-05-28,0,0,0
"Milam",2020-05-29,0,0,0
"Milam",2020-05-30,0,0,0
"Milam",2020-05-31,0,0,0
"Milam",2020-06-01,0,0,0
"Milam",2020-06-02,2.86934263179622,1.02979432381511,5.14897161907553
"Milam",2020-06-03,0,0,0
"Milam",2020-06-04,0,0,0
"Milam",2020-06-05,1.58985832578376,0.702740130455689,2.45959045659491
"Milam",2020-06-06,0.886615995376411,0,1.77728151319042
"Milam",2020-06-07,0,0,0
"Milam",2020-06-08,0,0,0
"Milam",2020-06-09,0,0,0
"Milam",2020-06-10,1.53565516142807,0,3.47237461177785
"Milam",2020-06-11,1.7297794484695,0,4.79650006853505
"Milam",2020-06-12,1.54079606283289,0,3.13736072318751
"Milam",2020-06-13,1.44403519227426,0,3.32981097144719
"Milam",2020-06-14,1.34177046162178,0,3.60621622845432
"Milam",2020-06-15,0,0,0
"Milam",2020-06-16,0,0,0
"Milam",2020-06-17,2.13907054020501,0.613499940863953,3.68099964518372
"Milam",2020-06-18,2.60783007460276,0,5.45781275950288
"Milam",2020-06-19,0,0,0
"Mills",2020-03-10,NA,NA,NA
"Mills",2020-03-11,NA,NA,NA
"Mills",2020-03-12,NA,NA,NA
"Mills",2020-03-13,NA,NA,NA
"Mills",2020-03-14,NA,NA,NA
"Mills",2020-03-15,NA,NA,NA
"Mills",2020-03-16,NA,NA,NA
"Mills",2020-03-17,NA,NA,NA
"Mills",2020-03-18,NA,NA,NA
"Mills",2020-03-19,NA,NA,NA
"Mills",2020-03-20,NA,NA,NA
"Mills",2020-03-21,NA,NA,NA
"Mills",2020-03-22,NA,NA,NA
"Mills",2020-03-23,NA,NA,NA
"Mills",2020-03-24,NA,NA,NA
"Mills",2020-03-25,NA,NA,NA
"Mills",2020-03-26,NA,NA,NA
"Mills",2020-03-27,NA,NA,NA
"Mills",2020-03-28,NA,NA,NA
"Mills",2020-03-29,NA,NA,NA
"Mills",2020-03-30,NA,NA,NA
"Mills",2020-03-31,NA,NA,NA
"Mills",2020-04-01,NA,NA,NA
"Mills",2020-04-02,NA,NA,NA
"Mills",2020-04-03,NA,NA,NA
"Mills",2020-04-04,NA,NA,NA
"Mills",2020-04-05,NA,NA,NA
"Mills",2020-04-06,NA,NA,NA
"Mills",2020-04-07,NA,NA,NA
"Mills",2020-04-08,NA,NA,NA
"Mills",2020-04-09,NA,NA,NA
"Mills",2020-04-10,NA,NA,NA
"Mills",2020-04-11,NA,NA,NA
"Mills",2020-04-12,NA,NA,NA
"Mills",2020-04-13,NA,NA,NA
"Mills",2020-04-14,NA,NA,NA
"Mills",2020-04-15,NA,NA,NA
"Mills",2020-04-16,NA,NA,NA
"Mills",2020-04-17,NA,NA,NA
"Mills",2020-04-18,NA,NA,NA
"Mills",2020-04-19,NA,NA,NA
"Mills",2020-04-20,NA,NA,NA
"Mills",2020-04-21,NA,NA,NA
"Mills",2020-04-22,NA,NA,NA
"Mills",2020-04-23,NA,NA,NA
"Mills",2020-04-24,NA,NA,NA
"Mills",2020-04-25,NA,NA,NA
"Mills",2020-04-26,NA,NA,NA
"Mills",2020-04-27,NA,NA,NA
"Mills",2020-04-28,NA,NA,NA
"Mills",2020-04-29,NA,NA,NA
"Mills",2020-04-30,NA,NA,NA
"Mills",2020-05-01,NA,NA,NA
"Mills",2020-05-02,NA,NA,NA
"Mills",2020-05-03,NA,NA,NA
"Mills",2020-05-04,NA,NA,NA
"Mills",2020-05-05,NA,NA,NA
"Mills",2020-05-06,NA,NA,NA
"Mills",2020-05-07,NA,NA,NA
"Mills",2020-05-08,NA,NA,NA
"Mills",2020-05-09,NA,NA,NA
"Mills",2020-05-10,NA,NA,NA
"Mills",2020-05-11,NA,NA,NA
"Mills",2020-05-12,NA,NA,NA
"Mills",2020-05-13,NA,NA,NA
"Mills",2020-05-14,NA,NA,NA
"Mills",2020-05-15,NA,NA,NA
"Mills",2020-05-16,NA,NA,NA
"Mills",2020-05-17,NA,NA,NA
"Mills",2020-05-18,NA,NA,NA
"Mills",2020-05-19,NA,NA,NA
"Mills",2020-05-20,NA,NA,NA
"Mills",2020-05-21,NA,NA,NA
"Mills",2020-05-22,NA,NA,NA
"Mills",2020-05-23,NA,NA,NA
"Mills",2020-05-24,NA,NA,NA
"Mills",2020-05-25,NA,NA,NA
"Mills",2020-05-26,NA,NA,NA
"Mills",2020-05-27,NA,NA,NA
"Mills",2020-05-28,NA,NA,NA
"Mills",2020-05-29,NA,NA,NA
"Mills",2020-05-30,NA,NA,NA
"Mills",2020-05-31,NA,NA,NA
"Mills",2020-06-01,NA,NA,NA
"Mills",2020-06-02,NA,NA,NA
"Mills",2020-06-03,NA,NA,NA
"Mills",2020-06-04,NA,NA,NA
"Mills",2020-06-05,NA,NA,NA
"Mills",2020-06-06,NA,NA,NA
"Mills",2020-06-07,NA,NA,NA
"Mills",2020-06-08,NA,NA,NA
"Mills",2020-06-09,NA,NA,NA
"Mills",2020-06-10,NA,NA,NA
"Mills",2020-06-11,NA,NA,NA
"Mills",2020-06-12,NA,NA,NA
"Mills",2020-06-13,NA,NA,NA
"Mills",2020-06-14,NA,NA,NA
"Mills",2020-06-15,NA,NA,NA
"Mills",2020-06-16,NA,NA,NA
"Mills",2020-06-17,NA,NA,NA
"Mills",2020-06-18,NA,NA,NA
"Mills",2020-06-19,NA,NA,NA
"Mitchell",2020-03-10,NA,NA,NA
"Mitchell",2020-03-11,NA,NA,NA
"Mitchell",2020-03-12,NA,NA,NA
"Mitchell",2020-03-13,NA,NA,NA
"Mitchell",2020-03-14,NA,NA,NA
"Mitchell",2020-03-15,NA,NA,NA
"Mitchell",2020-03-16,NA,NA,NA
"Mitchell",2020-03-17,NA,NA,NA
"Mitchell",2020-03-18,NA,NA,NA
"Mitchell",2020-03-19,NA,NA,NA
"Mitchell",2020-03-20,NA,NA,NA
"Mitchell",2020-03-21,NA,NA,NA
"Mitchell",2020-03-22,NA,NA,NA
"Mitchell",2020-03-23,NA,NA,NA
"Mitchell",2020-03-24,NA,NA,NA
"Mitchell",2020-03-25,NA,NA,NA
"Mitchell",2020-03-26,NA,NA,NA
"Mitchell",2020-03-27,NA,NA,NA
"Mitchell",2020-03-28,NA,NA,NA
"Mitchell",2020-03-29,NA,NA,NA
"Mitchell",2020-03-30,NA,NA,NA
"Mitchell",2020-03-31,NA,NA,NA
"Mitchell",2020-04-01,NA,NA,NA
"Mitchell",2020-04-02,NA,NA,NA
"Mitchell",2020-04-03,NA,NA,NA
"Mitchell",2020-04-04,NA,NA,NA
"Mitchell",2020-04-05,NA,NA,NA
"Mitchell",2020-04-06,NA,NA,NA
"Mitchell",2020-04-07,NA,NA,NA
"Mitchell",2020-04-08,NA,NA,NA
"Mitchell",2020-04-09,NA,NA,NA
"Mitchell",2020-04-10,NA,NA,NA
"Mitchell",2020-04-11,NA,NA,NA
"Mitchell",2020-04-12,NA,NA,NA
"Mitchell",2020-04-13,NA,NA,NA
"Mitchell",2020-04-14,NA,NA,NA
"Mitchell",2020-04-15,NA,NA,NA
"Mitchell",2020-04-16,NA,NA,NA
"Mitchell",2020-04-17,NA,NA,NA
"Mitchell",2020-04-18,NA,NA,NA
"Mitchell",2020-04-19,NA,NA,NA
"Mitchell",2020-04-20,NA,NA,NA
"Mitchell",2020-04-21,NA,NA,NA
"Mitchell",2020-04-22,NA,NA,NA
"Mitchell",2020-04-23,NA,NA,NA
"Mitchell",2020-04-24,NA,NA,NA
"Mitchell",2020-04-25,NA,NA,NA
"Mitchell",2020-04-26,NA,NA,NA
"Mitchell",2020-04-27,NA,NA,NA
"Mitchell",2020-04-28,NA,NA,NA
"Mitchell",2020-04-29,NA,NA,NA
"Mitchell",2020-04-30,NA,NA,NA
"Mitchell",2020-05-01,NA,NA,NA
"Mitchell",2020-05-02,NA,NA,NA
"Mitchell",2020-05-03,NA,NA,NA
"Mitchell",2020-05-04,NA,NA,NA
"Mitchell",2020-05-05,NA,NA,NA
"Mitchell",2020-05-06,NA,NA,NA
"Mitchell",2020-05-07,NA,NA,NA
"Mitchell",2020-05-08,NA,NA,NA
"Mitchell",2020-05-09,NA,NA,NA
"Mitchell",2020-05-10,NA,NA,NA
"Mitchell",2020-05-11,NA,NA,NA
"Mitchell",2020-05-12,NA,NA,NA
"Mitchell",2020-05-13,NA,NA,NA
"Mitchell",2020-05-14,NA,NA,NA
"Mitchell",2020-05-15,NA,NA,NA
"Mitchell",2020-05-16,NA,NA,NA
"Mitchell",2020-05-17,NA,NA,NA
"Mitchell",2020-05-18,NA,NA,NA
"Mitchell",2020-05-19,NA,NA,NA
"Mitchell",2020-05-20,NA,NA,NA
"Mitchell",2020-05-21,NA,NA,NA
"Mitchell",2020-05-22,NA,NA,NA
"Mitchell",2020-05-23,NA,NA,NA
"Mitchell",2020-05-24,NA,NA,NA
"Mitchell",2020-05-25,NA,NA,NA
"Mitchell",2020-05-26,NA,NA,NA
"Mitchell",2020-05-27,NA,NA,NA
"Mitchell",2020-05-28,NA,NA,NA
"Mitchell",2020-05-29,NA,NA,NA
"Mitchell",2020-05-30,NA,NA,NA
"Mitchell",2020-05-31,NA,NA,NA
"Mitchell",2020-06-01,NA,NA,NA
"Mitchell",2020-06-02,NA,NA,NA
"Mitchell",2020-06-03,NA,NA,NA
"Mitchell",2020-06-04,NA,NA,NA
"Mitchell",2020-06-05,NA,NA,NA
"Mitchell",2020-06-06,NA,NA,NA
"Mitchell",2020-06-07,NA,NA,NA
"Mitchell",2020-06-08,NA,NA,NA
"Mitchell",2020-06-09,NA,NA,NA
"Mitchell",2020-06-10,NA,NA,NA
"Mitchell",2020-06-11,NA,NA,NA
"Mitchell",2020-06-12,NA,NA,NA
"Mitchell",2020-06-13,NA,NA,NA
"Mitchell",2020-06-14,NA,NA,NA
"Mitchell",2020-06-15,NA,NA,NA
"Mitchell",2020-06-16,NA,NA,NA
"Mitchell",2020-06-17,NA,NA,NA
"Mitchell",2020-06-18,NA,NA,NA
"Mitchell",2020-06-19,NA,NA,NA
"Montague",2020-03-10,NA,NA,NA
"Montague",2020-03-11,NA,NA,NA
"Montague",2020-03-12,NA,NA,NA
"Montague",2020-03-13,NA,NA,NA
"Montague",2020-03-14,NA,NA,NA
"Montague",2020-03-15,NA,NA,NA
"Montague",2020-03-16,NA,NA,NA
"Montague",2020-03-17,NA,NA,NA
"Montague",2020-03-18,NA,NA,NA
"Montague",2020-03-19,NA,NA,NA
"Montague",2020-03-20,NA,NA,NA
"Montague",2020-03-21,NA,NA,NA
"Montague",2020-03-22,NA,NA,NA
"Montague",2020-03-23,NA,NA,NA
"Montague",2020-03-24,NA,NA,NA
"Montague",2020-03-25,NA,NA,NA
"Montague",2020-03-26,NA,NA,NA
"Montague",2020-03-27,NA,NA,NA
"Montague",2020-03-28,NA,NA,NA
"Montague",2020-03-29,NA,NA,NA
"Montague",2020-03-30,NA,NA,NA
"Montague",2020-03-31,NA,NA,NA
"Montague",2020-04-01,NA,NA,NA
"Montague",2020-04-02,NA,NA,NA
"Montague",2020-04-03,NA,NA,NA
"Montague",2020-04-04,NA,NA,NA
"Montague",2020-04-05,NA,NA,NA
"Montague",2020-04-06,NA,NA,NA
"Montague",2020-04-07,NA,NA,NA
"Montague",2020-04-08,NA,NA,NA
"Montague",2020-04-09,NA,NA,NA
"Montague",2020-04-10,NA,NA,NA
"Montague",2020-04-11,NA,NA,NA
"Montague",2020-04-12,NA,NA,NA
"Montague",2020-04-13,NA,NA,NA
"Montague",2020-04-14,NA,NA,NA
"Montague",2020-04-15,NA,NA,NA
"Montague",2020-04-16,NA,NA,NA
"Montague",2020-04-17,NA,NA,NA
"Montague",2020-04-18,NA,NA,NA
"Montague",2020-04-19,NA,NA,NA
"Montague",2020-04-20,NA,NA,NA
"Montague",2020-04-21,NA,NA,NA
"Montague",2020-04-22,NA,NA,NA
"Montague",2020-04-23,NA,NA,NA
"Montague",2020-04-24,NA,NA,NA
"Montague",2020-04-25,NA,NA,NA
"Montague",2020-04-26,NA,NA,NA
"Montague",2020-04-27,NA,NA,NA
"Montague",2020-04-28,NA,NA,NA
"Montague",2020-04-29,NA,NA,NA
"Montague",2020-04-30,NA,NA,NA
"Montague",2020-05-01,NA,NA,NA
"Montague",2020-05-02,NA,NA,NA
"Montague",2020-05-03,NA,NA,NA
"Montague",2020-05-04,NA,NA,NA
"Montague",2020-05-05,NA,NA,NA
"Montague",2020-05-06,NA,NA,NA
"Montague",2020-05-07,NA,NA,NA
"Montague",2020-05-08,NA,NA,NA
"Montague",2020-05-09,NA,NA,NA
"Montague",2020-05-10,NA,NA,NA
"Montague",2020-05-11,NA,NA,NA
"Montague",2020-05-12,NA,NA,NA
"Montague",2020-05-13,NA,NA,NA
"Montague",2020-05-14,NA,NA,NA
"Montague",2020-05-15,NA,NA,NA
"Montague",2020-05-16,NA,NA,NA
"Montague",2020-05-17,NA,NA,NA
"Montague",2020-05-18,NA,NA,NA
"Montague",2020-05-19,NA,NA,NA
"Montague",2020-05-20,NA,NA,NA
"Montague",2020-05-21,NA,NA,NA
"Montague",2020-05-22,NA,NA,NA
"Montague",2020-05-23,NA,NA,NA
"Montague",2020-05-24,NA,NA,NA
"Montague",2020-05-25,NA,NA,NA
"Montague",2020-05-26,NA,NA,NA
"Montague",2020-05-27,NA,NA,NA
"Montague",2020-05-28,NA,NA,NA
"Montague",2020-05-29,NA,NA,NA
"Montague",2020-05-30,NA,NA,NA
"Montague",2020-05-31,NA,NA,NA
"Montague",2020-06-01,NA,NA,NA
"Montague",2020-06-02,NA,NA,NA
"Montague",2020-06-03,NA,NA,NA
"Montague",2020-06-04,NA,NA,NA
"Montague",2020-06-05,NA,NA,NA
"Montague",2020-06-06,NA,NA,NA
"Montague",2020-06-07,NA,NA,NA
"Montague",2020-06-08,NA,NA,NA
"Montague",2020-06-09,NA,NA,NA
"Montague",2020-06-10,NA,NA,NA
"Montague",2020-06-11,NA,NA,NA
"Montague",2020-06-12,NA,NA,NA
"Montague",2020-06-13,NA,NA,NA
"Montague",2020-06-14,NA,NA,NA
"Montague",2020-06-15,NA,NA,NA
"Montague",2020-06-16,NA,NA,NA
"Montague",2020-06-17,NA,NA,NA
"Montague",2020-06-18,NA,NA,NA
"Montague",2020-06-19,NA,NA,NA
"Montgomery",2020-03-12,3.76799093592886,2,6
"Montgomery",2020-03-13,0,0,0
"Montgomery",2020-03-14,0,0,0
"Montgomery",2020-03-15,3.28455520423843,1.5,5.5
"Montgomery",2020-03-16,0,0,0
"Montgomery",2020-03-17,0,0,0
"Montgomery",2020-03-18,0,0,0
"Montgomery",2020-03-19,0,0,0
"Montgomery",2020-03-20,8.83811074225588,5,13
"Montgomery",2020-03-21,0,0,0
"Montgomery",2020-03-22,0,0,0
"Montgomery",2020-03-23,0,0,0
"Montgomery",2020-03-24,1.60443048705582,1.13333333333333,2.06666666666667
"Montgomery",2020-03-25,1.80774661063217,0.75,3
"Montgomery",2020-03-26,1.68149644440157,0.875,2.5
"Montgomery",2020-03-27,1.50463793041999,0.9,2.2
"Montgomery",2020-03-28,1.69350951588271,0.833333333333333,2.66666666666667
"Montgomery",2020-03-29,1.22940583472345,0.822058823529412,1.70588235294118
"Montgomery",2020-03-30,1.57859672065869,0,3.5
"Montgomery",2020-03-31,1.34220103040789,0.866666666666667,1.86666666666667
"Montgomery",2020-04-01,1.33268724240854,0.75,1.91666666666667
"Montgomery",2020-04-02,1.13451263864953,0.705882352941177,1.58823529411765
"Montgomery",2020-04-03,0,0,0
"Montgomery",2020-04-04,1.21669999547209,0.8,1.65
"Montgomery",2020-04-05,1.24435799542304,0.666666666666667,1.83541666666666
"Montgomery",2020-04-06,1.45475922733,0.714285714285714,2.28928571428571
"Montgomery",2020-04-07,1.60164813748871,1,2.25
"Montgomery",2020-04-08,1.00385623874658,0.75,1.27777777777778
"Montgomery",2020-04-09,1.08111817290479,0.538461538461539,1.61538461538462
"Montgomery",2020-04-10,0.969561699422401,0.619047619047619,1.38095238095238
"Montgomery",2020-04-11,0.978339507165191,0.571428571428572,1.5
"Montgomery",2020-04-12,1.13986522559975,0.333333333333333,2
"Montgomery",2020-04-13,0,0,0
"Montgomery",2020-04-14,1.62681161673657,1.06666666666667,2.2
"Montgomery",2020-04-15,0.999821614936558,0.761904761904762,1.26190476190476
"Montgomery",2020-04-16,0.932776669429641,0.565217391304348,1.30434782608696
"Montgomery",2020-04-17,0.913549470942372,0.526315789473684,1.31578947368421
"Montgomery",2020-04-18,0.841896109776788,0.45,1.25
"Montgomery",2020-04-19,0.964501541527351,0.285714285714286,1.71428571428571
"Montgomery",2020-04-20,0,0,0
"Montgomery",2020-04-21,1.30581492645033,0.8125,1.875
"Montgomery",2020-04-22,1.1750975750958,0.791666666666667,1.58333333333333
"Montgomery",2020-04-23,1.11564486424693,0.739130434782609,1.52173913043478
"Montgomery",2020-04-24,0.994700066688104,0.666666666666667,1.33333333333333
"Montgomery",2020-04-25,0.823075681706446,0.551724137931035,1.13793103448276
"Montgomery",2020-04-26,0.917191398124989,0.4,1.5
"Montgomery",2020-04-27,0,0,0
"Montgomery",2020-04-28,1.1248199416802,0.75,1.54166666666667
"Montgomery",2020-04-29,0.884366010828024,0.59375,1.15625
"Montgomery",2020-04-30,0.862358892475676,0.5,1.25125
"Montgomery",2020-05-01,0.828792994294348,0.5,1.2
"Montgomery",2020-05-02,0.633885928643973,0.37037037037037,0.925925925925926
"Montgomery",2020-05-03,0.73293584975867,0.2,1.6
"Montgomery",2020-05-04,0,0,0
"Montgomery",2020-05-05,1.14333948691246,0.333350198276412,2.16677628879668
"Montgomery",2020-05-06,0.914069753777764,0.590958554166821,1.27283380897469
"Montgomery",2020-05-07,0.992650058594452,0.500061723242256,1.60019751437522
"Montgomery",2020-05-08,0.888714041440104,0.470668775407804,1.29580997229461
