"TSA","Date","Cases_Raw","Hospitalizations_Daily","CI_Lower","CI_Upper"
"G - Piney Woods",2020-04-08,431,NA,NA,NA
"G - Piney Woods",2020-04-09,180,NA,NA,NA
"G - Piney Woods",2020-04-10,152,NA,NA,NA
"G - Piney Woods",2020-04-11,185,NA,NA,NA
"G - Piney Woods",2020-04-12,180,NA,NA,NA
"G - Piney Woods",2020-04-13,193,NA,NA,NA
"G - Piney Woods",2020-04-14,227,221.142857142857,NA,NA
"G - Piney Woods",2020-04-15,193,187.142857142857,NA,NA
"G - Piney Woods",2020-04-16,223,193.285714285714,NA,NA
"G - Piney Woods",2020-04-17,240,205.857142857143,NA,NA
"G - Piney Woods",2020-04-18,254,215.714285714286,NA,NA
"G - Piney Woods",2020-04-19,319,235.571428571429,NA,NA
"G - Piney Woods",2020-04-20,227,240.428571428571,NA,NA
"G - Piney Woods",2020-04-21,261,245.285714285714,NA,NA
"G - Piney Woods",2020-04-22,254,254,NA,NA
"G - Piney Woods",2020-04-23,289,263.428571428571,NA,NA
"G - Piney Woods",2020-04-24,284,269.714285714286,NA,NA
"G - Piney Woods",2020-04-25,289,274.714285714286,NA,NA
"G - Piney Woods",2020-04-26,284,269.714285714286,NA,NA
"G - Piney Woods",2020-04-27,284,277.857142857143,NA,NA
"G - Piney Woods",2020-04-28,335,288.428571428571,NA,NA
"G - Piney Woods",2020-04-29,354,302.714285714286,NA,NA
"G - Piney Woods",2020-04-30,415,320.714285714286,NA,NA
"G - Piney Woods",2020-05-01,348,329.857142857143,NA,NA
"G - Piney Woods",2020-05-02,289,329.857142857143,NA,NA
"G - Piney Woods",2020-05-03,302,332.428571428571,NA,NA
"G - Piney Woods",2020-05-04,284,332.428571428571,NA,NA
"G - Piney Woods",2020-05-05,268,322.857142857143,NA,NA
"G - Piney Woods",2020-05-06,294,314.285714285714,NA,NA
"G - Piney Woods",2020-05-07,265,292.857142857143,NA,NA
"G - Piney Woods",2020-05-08,245,278.142857142857,NA,NA
"G - Piney Woods",2020-05-09,227,269.285714285714,NA,NA
"G - Piney Woods",2020-05-10,204,255.285714285714,NA,NA
"G - Piney Woods",2020-05-11,209,244.571428571429,NA,NA
"G - Piney Woods",2020-05-12,240,240.571428571429,NA,NA
"G - Piney Woods",2020-05-13,209,228.428571428571,NA,NA
"G - Piney Woods",2020-05-14,198,218.857142857143,NA,NA
"G - Piney Woods",2020-05-15,218,215,NA,NA
"G - Piney Woods",2020-05-16,209,212.428571428571,NA,NA
"G - Piney Woods",2020-05-17,218,214.428571428571,NA,NA
"G - Piney Woods",2020-05-18,200,213.142857142857,NA,NA
"G - Piney Woods",2020-05-19,193,206.428571428571,NA,NA
"G - Piney Woods",2020-05-20,223,208.428571428571,NA,NA
"G - Piney Woods",2020-05-21,204,209.285714285714,NA,NA
"G - Piney Woods",2020-05-22,209,208,NA,NA
"G - Piney Woods",2020-05-23,204,207.285714285714,NA,NA
"G - Piney Woods",2020-05-24,227,208.571428571429,NA,NA
"G - Piney Woods",2020-05-25,227,212.428571428571,NA,NA
"G - Piney Woods",2020-05-26,233,218.142857142857,NA,NA
"G - Piney Woods",2020-05-27,233,219.571428571429,NA,NA
"G - Piney Woods",2020-05-28,245,225.428571428571,NA,NA
"G - Piney Woods",2020-05-29,265,233.428571428571,NA,NA
"G - Piney Woods",2020-05-30,284,244.857142857143,NA,NA
"G - Piney Woods",2020-05-31,279,252.285714285714,NA,NA
"G - Piney Woods",2020-06-01,233,253.142857142857,NA,NA
"G - Piney Woods",2020-06-02,261,257.142857142857,NA,NA
"G - Piney Woods",2020-06-03,227,256.285714285714,NA,NA
"G - Piney Woods",2020-06-04,265,259.142857142857,NA,NA
"G - Piney Woods",2020-06-05,289,262.571428571429,NA,NA
"G - Piney Woods",2020-06-06,274,261.142857142857,NA,NA
"G - Piney Woods",2020-06-07,268,259.571428571429,NA,NA
"G - Piney Woods",2020-06-08,254,262.571428571429,NA,NA
"G - Piney Woods",2020-06-09,268,263.571428571429,NA,NA
"G - Piney Woods",2020-06-10,289,272.428571428571,NA,NA
"G - Piney Woods",2020-06-11,284,275.142857142857,NA,NA
"G - Piney Woods",2020-06-12,294,275.857142857143,NA,NA
"G - Piney Woods",2020-06-13,319,282.285714285714,NA,NA
"G - Piney Woods",2020-06-14,302,287.142857142857,NA,NA
"G - Piney Woods",2020-06-15,254,287.142857142857,NA,NA
"G - Piney Woods",2020-06-16,279,288.714285714286,NA,NA
"G - Piney Woods",2020-06-17,274,286.571428571429,NA,NA
"G - Piney Woods",2020-06-18,274,285.142857142857,NA,NA
"G - Piney Woods",2020-06-19,289,284.428571428571,NA,NA
"G - Piney Woods",2020-06-20,299,281.571428571429,NA,NA
"G - Piney Woods",2020-06-21,330,285.571428571429,NA,NA
"G - Piney Woods",2020-06-22,330,296.428571428571,NA,NA
"G - Piney Woods",2020-06-23,372,309.714285714286,NA,NA
"G - Piney Woods",2020-06-24,376,324.285714285714,NA,NA
"G - Piney Woods",2020-06-25,369,337.857142857143,NA,NA
"G - Piney Woods",2020-06-26,395,353,NA,NA
"G - Piney Woods",2020-06-27,395,366.714285714286,NA,NA
"G - Piney Woods",2020-06-28,383,374.285714285714,NA,NA
"G - Piney Woods",2020-06-29,404,384.857142857143,NA,NA
"G - Piney Woods",2020-06-30,415,391,NA,NA
"G - Piney Woods",2020-07-01,25,340.857142857143,NA,NA
"G - Piney Woods",2020-07-02,32,292.714285714286,NA,NA
"G - Piney Woods",2020-07-03,45,242.714285714286,NA,NA
"G - Piney Woods",2020-07-04,79,197.571428571429,NA,NA
"G - Piney Woods",2020-07-05,81,154.428571428571,NA,NA
"G - Piney Woods",2020-07-06,86,109,NA,NA
"G - Piney Woods",2020-07-07,NA,NA,NA,NA
"G - Piney Woods",2020-07-08,NA,NA,NA,NA
"G - Piney Woods",2020-07-09,NA,NA,NA,NA
"G - Piney Woods",2020-07-10,NA,65.352140467874,29.2619665682405,101.442314367507
"G - Piney Woods",2020-07-11,NA,86.1064971929324,42.2238527671855,129.989141618679
"G - Piney Woods",2020-07-12,NA,116.586728813238,66.1911471753747,166.982310451102
"G - Piney Woods",2020-07-13,NA,154.370870143859,98.9462391652313,209.795501122488
"G - Piney Woods",2020-07-14,NA,196.716457864565,137.78650427476,255.646411454369
"G - Piney Woods",2020-07-15,NA,240.74812200858,179.711200075452,301.785043941707
"G - Piney Woods",2020-07-16,NA,283.643161708084,221.620198203995,345.666125212172
"G - Piney Woods",2020-07-17,NA,322.803707436757,260.517875746619,385.089539126896
"G - Piney Woods",2020-07-18,NA,356.005527026975,293.718698078244,418.292355975706
"G - Piney Woods",2020-07-19,NA,381.515524785652,319.04860081702,443.982448754283
"H - Deep East Texas",2020-03-04,NA,NA,NA,NA
"H - Deep East Texas",2020-03-05,NA,NA,NA,NA
"H - Deep East Texas",2020-03-06,NA,NA,NA,NA
"H - Deep East Texas",2020-03-07,NA,NA,NA,NA
"H - Deep East Texas",2020-03-08,NA,NA,NA,NA
"H - Deep East Texas",2020-03-09,NA,NA,NA,NA
"H - Deep East Texas",2020-03-10,NA,NA,NA,NA
"H - Deep East Texas",2020-03-11,NA,NA,NA,NA
"H - Deep East Texas",2020-03-12,NA,NA,NA,NA
"H - Deep East Texas",2020-03-13,NA,NA,NA,NA
"H - Deep East Texas",2020-03-14,NA,NA,NA,NA
"H - Deep East Texas",2020-03-15,NA,NA,NA,NA
"H - Deep East Texas",2020-03-16,NA,NA,NA,NA
"H - Deep East Texas",2020-03-17,NA,NA,NA,NA
"H - Deep East Texas",2020-03-18,NA,NA,NA,NA
"H - Deep East Texas",2020-03-19,NA,NA,NA,NA
"H - Deep East Texas",2020-03-20,NA,NA,NA,NA
"H - Deep East Texas",2020-03-21,NA,NA,NA,NA
"H - Deep East Texas",2020-03-22,NA,NA,NA,NA
"H - Deep East Texas",2020-03-23,NA,NA,NA,NA
"H - Deep East Texas",2020-03-24,NA,NA,NA,NA
"H - Deep East Texas",2020-03-25,NA,NA,NA,NA
"H - Deep East Texas",2020-03-26,NA,NA,NA,NA
"H - Deep East Texas",2020-03-27,NA,NA,NA,NA
"H - Deep East Texas",2020-03-28,NA,NA,NA,NA
"H - Deep East Texas",2020-03-29,NA,NA,NA,NA
"H - Deep East Texas",2020-03-30,NA,NA,NA,NA
"H - Deep East Texas",2020-03-31,NA,NA,NA,NA
"H - Deep East Texas",2020-04-01,NA,NA,NA,NA
"H - Deep East Texas",2020-04-02,NA,NA,NA,NA
"H - Deep East Texas",2020-04-03,NA,NA,NA,NA
"H - Deep East Texas",2020-04-04,NA,NA,NA,NA
"H - Deep East Texas",2020-04-05,NA,NA,NA,NA
"H - Deep East Texas",2020-04-06,NA,NA,NA,NA
"H - Deep East Texas",2020-04-07,NA,NA,NA,NA
"H - Deep East Texas",2020-04-08,434,NA,NA,NA
"H - Deep East Texas",2020-04-09,85,NA,NA,NA
"H - Deep East Texas",2020-04-10,111,NA,NA,NA
"H - Deep East Texas",2020-04-11,139,NA,NA,NA
"H - Deep East Texas",2020-04-12,85,NA,NA,NA
"H - Deep East Texas",2020-04-13,163,NA,NA,NA
"H - Deep East Texas",2020-04-14,144,165.857142857143,NA,NA
"H - Deep East Texas",2020-04-15,198,132.142857142857,NA,NA
"H - Deep East Texas",2020-04-16,157,142.428571428571,NA,NA
"H - Deep East Texas",2020-04-17,144,147.142857142857,NA,NA
"H - Deep East Texas",2020-04-18,144,147.857142857143,NA,NA
"H - Deep East Texas",2020-04-19,149,157,NA,NA
"H - Deep East Texas",2020-04-20,139,153.571428571429,NA,NA
"H - Deep East Texas",2020-04-21,139,152.857142857143,NA,NA
"H - Deep East Texas",2020-04-22,123,142.142857142857,NA,NA
"H - Deep East Texas",2020-04-23,129,138.142857142857,NA,NA
"H - Deep East Texas",2020-04-24,134,136.714285714286,NA,NA
"H - Deep East Texas",2020-04-25,111,132,NA,NA
"H - Deep East Texas",2020-04-26,117,127.428571428571,NA,NA
"H - Deep East Texas",2020-04-27,111,123.428571428571,NA,NA
"H - Deep East Texas",2020-04-28,94,117,NA,NA
"H - Deep East Texas",2020-04-29,123,117,NA,NA
"H - Deep East Texas",2020-04-30,94,112,NA,NA
"H - Deep East Texas",2020-05-01,104,107.714285714286,NA,NA
"H - Deep East Texas",2020-05-02,111,107.714285714286,NA,NA
"H - Deep East Texas",2020-05-03,72,101.285714285714,NA,NA
"H - Deep East Texas",2020-05-04,21,88.4285714285714,NA,NA
"H - Deep East Texas",2020-05-05,60,83.5714285714286,NA,NA
"H - Deep East Texas",2020-05-06,42,72,NA,NA
"H - Deep East Texas",2020-05-07,111,74.4285714285714,NA,NA
"H - Deep East Texas",2020-05-08,60,68.1428571428571,NA,NA
"H - Deep East Texas",2020-05-09,60,60.8571428571429,NA,NA
"H - Deep East Texas",2020-05-10,60,59.1428571428571,NA,NA
"H - Deep East Texas",2020-05-11,21,59.1428571428571,NA,NA
"H - Deep East Texas",2020-05-12,60,59.1428571428571,NA,NA
"H - Deep East Texas",2020-05-13,72,63.4285714285714,NA,NA
"H - Deep East Texas",2020-05-14,111,63.4285714285714,NA,NA
"H - Deep East Texas",2020-05-15,21,57.8571428571429,NA,NA
"H - Deep East Texas",2020-05-16,3,49.7142857142857,NA,NA
"H - Deep East Texas",2020-05-17,21,44.1428571428571,NA,NA
"H - Deep East Texas",2020-05-18,60,49.7142857142857,NA,NA
"H - Deep East Texas",2020-05-19,402,98.5714285714286,NA,NA
"H - Deep East Texas",2020-05-20,1,88.4285714285714,NA,NA
"H - Deep East Texas",2020-05-21,402,130,NA,NA
"H - Deep East Texas",2020-05-22,385,182,NA,NA
"H - Deep East Texas",2020-05-23,21,184.571428571429,NA,NA
"H - Deep East Texas",2020-05-24,60,190.142857142857,NA,NA
"H - Deep East Texas",2020-05-25,402,239,NA,NA
"H - Deep East Texas",2020-05-26,94,195,NA,NA
"H - Deep East Texas",2020-05-27,60,203.428571428571,NA,NA
"H - Deep East Texas",2020-05-28,60,154.571428571429,NA,NA
"H - Deep East Texas",2020-05-29,94,113,NA,NA
"H - Deep East Texas",2020-05-30,94,123.428571428571,NA,NA
"H - Deep East Texas",2020-05-31,85,127,NA,NA
"H - Deep East Texas",2020-06-01,72,79.8571428571429,NA,NA
"H - Deep East Texas",2020-06-02,72,76.7142857142857,NA,NA
"H - Deep East Texas",2020-06-03,72,78.4285714285714,NA,NA
"H - Deep East Texas",2020-06-04,85,82,NA,NA
"H - Deep East Texas",2020-06-05,104,83.4285714285714,NA,NA
"H - Deep East Texas",2020-06-06,60,78.5714285714286,NA,NA
"H - Deep East Texas",2020-06-07,104,81.2857142857143,NA,NA
"H - Deep East Texas",2020-06-08,72,81.2857142857143,NA,NA
"H - Deep East Texas",2020-06-09,117,87.7142857142857,NA,NA
"H - Deep East Texas",2020-06-10,149,98.7142857142857,NA,NA
"H - Deep East Texas",2020-06-11,152,108.285714285714,NA,NA
"H - Deep East Texas",2020-06-12,163,116.714285714286,NA,NA
"H - Deep East Texas",2020-06-13,152,129.857142857143,NA,NA
"H - Deep East Texas",2020-06-14,149,136.285714285714,NA,NA
"H - Deep East Texas",2020-06-15,139,145.857142857143,NA,NA
"H - Deep East Texas",2020-06-16,139,149,NA,NA
"H - Deep East Texas",2020-06-17,117,144.428571428571,NA,NA
"H - Deep East Texas",2020-06-18,134,141.857142857143,NA,NA
"H - Deep East Texas",2020-06-19,144,139.142857142857,NA,NA
"H - Deep East Texas",2020-06-20,180,143.142857142857,NA,NA
"H - Deep East Texas",2020-06-21,180,147.571428571429,NA,NA
"H - Deep East Texas",2020-06-22,191,155,NA,NA
"H - Deep East Texas",2020-06-23,189,162.142857142857,NA,NA
"H - Deep East Texas",2020-06-24,180,171.142857142857,NA,NA
"H - Deep East Texas",2020-06-25,171,176.428571428571,NA,NA
"H - Deep East Texas",2020-06-26,175,180.857142857143,NA,NA
"H - Deep East Texas",2020-06-27,171,179.571428571429,NA,NA
"H - Deep East Texas",2020-06-28,191,181.142857142857,NA,NA
"H - Deep East Texas",2020-06-29,200,182.428571428571,NA,NA
"H - Deep East Texas",2020-06-30,200,184,NA,NA
"H - Deep East Texas",2020-07-01,209,188.142857142857,NA,NA
"H - Deep East Texas",2020-07-02,245,198.714285714286,NA,NA
"H - Deep East Texas",2020-07-03,245,208.714285714286,NA,NA
"H - Deep East Texas",2020-07-04,294,226.285714285714,NA,NA
"H - Deep East Texas",2020-07-05,279,238.857142857143,NA,NA
"H - Deep East Texas",2020-07-06,315,255.285714285714,NA,NA
"H - Deep East Texas",2020-07-07,NA,NA,NA,NA
"H - Deep East Texas",2020-07-08,NA,NA,NA,NA
"H - Deep East Texas",2020-07-09,NA,NA,NA,NA
"H - Deep East Texas",2020-07-10,NA,255.285714285714,221.482697016795,289.088731554633
"H - Deep East Texas",2020-07-11,NA,255.285714285714,217.492792056763,293.078636514665
"H - Deep East Texas",2020-07-12,NA,255.285714285714,213.885642248045,296.685786323384
"H - Deep East Texas",2020-07-13,NA,255.285714285714,210.568525657124,300.002902914305
"H - Deep East Texas",2020-07-14,NA,255.285714285714,207.481028814877,303.090399756551
"H - Deep East Texas",2020-07-15,NA,255.285714285714,204.581188382336,305.990240189093
"H - Deep East Texas",2020-07-16,NA,255.285714285714,201.83845110782,308.732977463608
"H - Deep East Texas",2020-07-17,NA,255.285714285714,199.22975175426,311.341676817168
"H - Deep East Texas",2020-07-18,NA,255.285714285714,196.737170926819,313.83425764461
"H - Deep East Texas",2020-07-19,NA,255.285714285714,194.346458271473,316.224970299955
"I - Greater El Paso",2020-03-04,NA,NA,NA,NA
"I - Greater El Paso",2020-03-05,NA,NA,NA,NA
"I - Greater El Paso",2020-03-06,NA,NA,NA,NA
"I - Greater El Paso",2020-03-07,NA,NA,NA,NA
"I - Greater El Paso",2020-03-08,NA,NA,NA,NA
"I - Greater El Paso",2020-03-09,NA,NA,NA,NA
"I - Greater El Paso",2020-03-10,NA,NA,NA,NA
"I - Greater El Paso",2020-03-11,NA,NA,NA,NA
"I - Greater El Paso",2020-03-12,NA,NA,NA,NA
"I - Greater El Paso",2020-03-13,NA,NA,NA,NA
"I - Greater El Paso",2020-03-14,NA,NA,NA,NA
"I - Greater El Paso",2020-03-15,NA,NA,NA,NA
"I - Greater El Paso",2020-03-16,NA,NA,NA,NA
"I - Greater El Paso",2020-03-17,NA,NA,NA,NA
"I - Greater El Paso",2020-03-18,NA,NA,NA,NA
"I - Greater El Paso",2020-03-19,NA,NA,NA,NA
"I - Greater El Paso",2020-03-20,NA,NA,NA,NA
"I - Greater El Paso",2020-03-21,NA,NA,NA,NA
"I - Greater El Paso",2020-03-22,NA,NA,NA,NA
"I - Greater El Paso",2020-03-23,NA,NA,NA,NA
"I - Greater El Paso",2020-03-24,NA,NA,NA,NA
"I - Greater El Paso",2020-03-25,NA,NA,NA,NA
"I - Greater El Paso",2020-03-26,NA,NA,NA,NA
"I - Greater El Paso",2020-03-27,NA,NA,NA,NA
"I - Greater El Paso",2020-03-28,NA,NA,NA,NA
"I - Greater El Paso",2020-03-29,NA,NA,NA,NA
"I - Greater El Paso",2020-03-30,NA,NA,NA,NA
"I - Greater El Paso",2020-03-31,NA,NA,NA,NA
"I - Greater El Paso",2020-04-01,NA,NA,NA,NA
"I - Greater El Paso",2020-04-02,NA,NA,NA,NA
"I - Greater El Paso",2020-04-03,NA,NA,NA,NA
"I - Greater El Paso",2020-04-04,NA,NA,NA,NA
"I - Greater El Paso",2020-04-05,NA,NA,NA,NA
"I - Greater El Paso",2020-04-06,NA,NA,NA,NA
"I - Greater El Paso",2020-04-07,NA,NA,NA,NA
"I - Greater El Paso",2020-04-08,427,NA,NA,NA
"I - Greater El Paso",2020-04-09,72,NA,NA,NA
"I - Greater El Paso",2020-04-10,139,NA,NA,NA
"I - Greater El Paso",2020-04-11,42,NA,NA,NA
"I - Greater El Paso",2020-04-12,171,NA,NA,NA
"I - Greater El Paso",2020-04-13,144,NA,NA,NA
"I - Greater El Paso",2020-04-14,163,165.428571428571,NA,NA
"I - Greater El Paso",2020-04-15,185,130.857142857143,NA,NA
"I - Greater El Paso",2020-04-16,144,141.142857142857,NA,NA
"I - Greater El Paso",2020-04-17,166,145,NA,NA
"I - Greater El Paso",2020-04-18,265,176.857142857143,NA,NA
"I - Greater El Paso",2020-04-19,265,190.285714285714,NA,NA
"I - Greater El Paso",2020-04-20,279,209.571428571429,NA,NA
"I - Greater El Paso",2020-04-21,299,229,NA,NA
"I - Greater El Paso",2020-04-22,279,242.428571428571,NA,NA
"I - Greater El Paso",2020-04-23,319,267.428571428571,NA,NA
"I - Greater El Paso",2020-04-24,348,293.428571428571,NA,NA
"I - Greater El Paso",2020-04-25,341,304.285714285714,NA,NA
"I - Greater El Paso",2020-04-26,307,310.285714285714,NA,NA
"I - Greater El Paso",2020-04-27,354,321,NA,NA
"I - Greater El Paso",2020-04-28,380,332.571428571429,NA,NA
"I - Greater El Paso",2020-04-29,374,346.142857142857,NA,NA
"I - Greater El Paso",2020-04-30,359,351.857142857143,NA,NA
"I - Greater El Paso",2020-05-01,338,350.428571428571,NA,NA
"I - Greater El Paso",2020-05-02,372,354.857142857143,NA,NA
"I - Greater El Paso",2020-05-03,369,363.714285714286,NA,NA
"I - Greater El Paso",2020-05-04,374,366.571428571429,NA,NA
"I - Greater El Paso",2020-05-05,387,367.571428571429,NA,NA
"I - Greater El Paso",2020-05-06,419,374,NA,NA
"I - Greater El Paso",2020-05-07,8,323.857142857143,NA,NA
"I - Greater El Paso",2020-05-08,417,335.142857142857,NA,NA
"I - Greater El Paso",2020-05-09,417,341.571428571429,NA,NA
"I - Greater El Paso",2020-05-10,407,347,NA,NA
"I - Greater El Paso",2020-05-11,403,351.142857142857,NA,NA
"I - Greater El Paso",2020-05-12,404,353.571428571429,NA,NA
"I - Greater El Paso",2020-05-13,12,295.428571428571,NA,NA
"I - Greater El Paso",2020-05-14,417,353.857142857143,NA,NA
"I - Greater El Paso",2020-05-15,17,296.714285714286,NA,NA
"I - Greater El Paso",2020-05-16,23,240.428571428571,NA,NA
"I - Greater El Paso",2020-05-17,52,189.714285714286,NA,NA
"I - Greater El Paso",2020-05-18,37,137.428571428571,NA,NA
"I - Greater El Paso",2020-05-19,32,84.2857142857143,NA,NA
"I - Greater El Paso",2020-05-20,49,89.5714285714286,NA,NA
"I - Greater El Paso",2020-05-21,56,38,NA,NA
"I - Greater El Paso",2020-05-22,51,42.8571428571429,NA,NA
"I - Greater El Paso",2020-05-23,52,47,NA,NA
"I - Greater El Paso",2020-05-24,54,47.2857142857143,NA,NA
"I - Greater El Paso",2020-05-25,48,48.8571428571429,NA,NA
"I - Greater El Paso",2020-05-26,43,50.4285714285714,NA,NA
"I - Greater El Paso",2020-05-27,30,47.7142857142857,NA,NA
"I - Greater El Paso",2020-05-28,24,43.1428571428571,NA,NA
"I - Greater El Paso",2020-05-29,18,38.4285714285714,NA,NA
"I - Greater El Paso",2020-05-30,24,34.4285714285714,NA,NA
"I - Greater El Paso",2020-05-31,24,30.1428571428571,NA,NA
"I - Greater El Paso",2020-06-01,18,25.8571428571429,NA,NA
"I - Greater El Paso",2020-06-02,10,21.1428571428571,NA,NA
"I - Greater El Paso",2020-06-03,22,20,NA,NA
"I - Greater El Paso",2020-06-04,22,19.7142857142857,NA,NA
"I - Greater El Paso",2020-06-05,30,21.4285714285714,NA,NA
"I - Greater El Paso",2020-06-06,40,23.7142857142857,NA,NA
"I - Greater El Paso",2020-06-07,23,23.5714285714286,NA,NA
"I - Greater El Paso",2020-06-08,419,80.8571428571429,NA,NA
"I - Greater El Paso",2020-06-09,416,138.857142857143,NA,NA
"I - Greater El Paso",2020-06-10,407,193.857142857143,NA,NA
"I - Greater El Paso",2020-06-11,410,249.285714285714,NA,NA
"I - Greater El Paso",2020-06-12,410,303.571428571429,NA,NA
"I - Greater El Paso",2020-06-13,416,357.285714285714,NA,NA
"I - Greater El Paso",2020-06-14,12,355.714285714286,NA,NA
"I - Greater El Paso",2020-06-15,24,299.285714285714,NA,NA
"I - Greater El Paso",2020-06-16,15,242,NA,NA
"I - Greater El Paso",2020-06-17,17,186.285714285714,NA,NA
"I - Greater El Paso",2020-06-18,22,130.857142857143,NA,NA
"I - Greater El Paso",2020-06-19,22,75.4285714285714,NA,NA
"I - Greater El Paso",2020-06-20,32,20.5714285714286,NA,NA
"I - Greater El Paso",2020-06-21,65,28.1428571428571,NA,NA
"I - Greater El Paso",2020-06-22,61,33.4285714285714,NA,NA
"I - Greater El Paso",2020-06-23,71,41.4285714285714,NA,NA
"I - Greater El Paso",2020-06-24,68,48.7142857142857,NA,NA
"I - Greater El Paso",2020-06-25,80,57,NA,NA
"I - Greater El Paso",2020-06-26,82,65.5714285714286,NA,NA
"I - Greater El Paso",2020-06-27,95,74.5714285714286,NA,NA
"I - Greater El Paso",2020-06-28,109,80.8571428571429,NA,NA
"I - Greater El Paso",2020-06-29,112,88.1428571428571,NA,NA
"I - Greater El Paso",2020-06-30,119,95,NA,NA
"I - Greater El Paso",2020-07-01,124,103,NA,NA
"I - Greater El Paso",2020-07-02,130,110.142857142857,NA,NA
"I - Greater El Paso",2020-07-03,133,117.428571428571,NA,NA
"I - Greater El Paso",2020-07-04,147,124.857142857143,NA,NA
"I - Greater El Paso",2020-07-05,151,130.857142857143,NA,NA
"I - Greater El Paso",2020-07-06,153,136.714285714286,NA,NA
"I - Greater El Paso",2020-07-07,NA,NA,NA,NA
"I - Greater El Paso",2020-07-08,NA,NA,NA,NA
"I - Greater El Paso",2020-07-09,NA,NA,NA,NA
"I - Greater El Paso",2020-07-10,NA,150.852767842284,82.5661491354281,219.13938654914
"I - Greater El Paso",2020-07-11,NA,148.292177069742,58.5603774004227,238.023976739062
"I - Greater El Paso",2020-07-12,NA,145.337027309195,35.189748920926,255.484305697465
"I - Greater El Paso",2020-07-13,NA,142.967790873599,15.1618564653668,270.773725281832
"I - Greater El Paso",2020-07-14,NA,141.683988010058,0,283.851868463244
"I - Greater El Paso",2020-07-15,NA,141.512387849463,0,295.081754108441
"I - Greater El Paso",2020-07-16,NA,142.14940910703,0,304.922520829789
"I - Greater El Paso",2020-07-17,NA,143.153890483574,0,313.759980197065
"I - Greater El Paso",2020-07-18,NA,144.118449436037,0,321.879385367244
"I - Greater El Paso",2020-07-19,NA,144.776642029214,0,329.499756960286
"J - Texas 'J'",2020-03-04,NA,NA,NA,NA
"J - Texas 'J'",2020-03-05,NA,NA,NA,NA
"J - Texas 'J'",2020-03-06,NA,NA,NA,NA
"J - Texas 'J'",2020-03-07,NA,NA,NA,NA
"J - Texas 'J'",2020-03-08,NA,NA,NA,NA
"J - Texas 'J'",2020-03-09,NA,NA,NA,NA
"J - Texas 'J'",2020-03-10,NA,NA,NA,NA
"J - Texas 'J'",2020-03-11,NA,NA,NA,NA
"J - Texas 'J'",2020-03-12,NA,NA,NA,NA
"J - Texas 'J'",2020-03-13,NA,NA,NA,NA
"J - Texas 'J'",2020-03-14,NA,NA,NA,NA
"J - Texas 'J'",2020-03-15,NA,NA,NA,NA
"J - Texas 'J'",2020-03-16,NA,NA,NA,NA
"J - Texas 'J'",2020-03-17,NA,NA,NA,NA
"J - Texas 'J'",2020-03-18,NA,NA,NA,NA
"J - Texas 'J'",2020-03-19,NA,NA,NA,NA
"J - Texas 'J'",2020-03-20,NA,NA,NA,NA
"J - Texas 'J'",2020-03-21,NA,NA,NA,NA
"J - Texas 'J'",2020-03-22,NA,NA,NA,NA
"J - Texas 'J'",2020-03-23,NA,NA,NA,NA
"J - Texas 'J'",2020-03-24,NA,NA,NA,NA
"J - Texas 'J'",2020-03-25,NA,NA,NA,NA
"J - Texas 'J'",2020-03-26,NA,NA,NA,NA
"J - Texas 'J'",2020-03-27,NA,NA,NA,NA
"J - Texas 'J'",2020-03-28,NA,NA,NA,NA
"J - Texas 'J'",2020-03-29,NA,NA,NA,NA
"J - Texas 'J'",2020-03-30,NA,NA,NA,NA
"J - Texas 'J'",2020-03-31,NA,NA,NA,NA
"J - Texas 'J'",2020-04-01,NA,NA,NA,NA
"J - Texas 'J'",2020-04-02,NA,NA,NA,NA
"J - Texas 'J'",2020-04-03,NA,NA,NA,NA
"J - Texas 'J'",2020-04-04,NA,NA,NA,NA
"J - Texas 'J'",2020-04-05,NA,NA,NA,NA
"J - Texas 'J'",2020-04-06,NA,NA,NA,NA
"J - Texas 'J'",2020-04-07,NA,NA,NA,NA
"J - Texas 'J'",2020-04-08,435,NA,NA,NA
"J - Texas 'J'",2020-04-09,3,NA,NA,NA
"J - Texas 'J'",2020-04-10,21,NA,NA,NA
"J - Texas 'J'",2020-04-11,104,NA,NA,NA
"J - Texas 'J'",2020-04-12,363,NA,NA,NA
"J - Texas 'J'",2020-04-13,3,NA,NA,NA
"J - Texas 'J'",2020-04-14,85,144.857142857143,NA,NA
"J - Texas 'J'",2020-04-15,42,88.7142857142857,NA,NA
"J - Texas 'J'",2020-04-16,3,88.7142857142857,NA,NA
"J - Texas 'J'",2020-04-17,3,86.1428571428571,NA,NA
"J - Texas 'J'",2020-04-18,385,126.285714285714,NA,NA
"J - Texas 'J'",2020-04-19,21,77.4285714285714,NA,NA
"J - Texas 'J'",2020-04-20,3,77.4285714285714,NA,NA
"J - Texas 'J'",2020-04-21,385,120.285714285714,NA,NA
"J - Texas 'J'",2020-04-22,363,166.142857142857,NA,NA
"J - Texas 'J'",2020-04-23,318,211.142857142857,NA,NA
"J - Texas 'J'",2020-04-24,385,265.714285714286,NA,NA
"J - Texas 'J'",2020-04-25,385,265.714285714286,NA,NA
"J - Texas 'J'",2020-04-26,318,308.142857142857,NA,NA
"J - Texas 'J'",2020-04-27,363,359.571428571429,NA,NA
"J - Texas 'J'",2020-04-28,363,356.428571428571,NA,NA
